global_idx,group,entropy,confidence,loc_score,centroid_row,centroid_col,dist_from_center
7600,Correct,0.36277133,0.8822787,0.7503770589828491,0.4819805569390444,0.4571602849676932,0.06572581703221765
7601,Correct,0.19782296,0.95100665,0.6864904761314392,0.45650242594532264,0.46349911481386424,0.08030384259814229
7602,Correct,0.36493343,0.881572,0.6689773201942444,0.44897871977837717,0.49388242577816766,0.07267180677281924
7603,Correct,0.2694707,0.9373924,0.7618517875671387,0.4569212430120547,0.5268096506613783,0.0717570438662517
7604,Correct,0.12819572,0.97285897,0.617332935333252,0.3764330423041233,0.4879230478654813,0.175582720146796
7605,Correct,0.10860751,0.9777274,0.6435722708702087,0.4085009510724739,0.5684128976792499,0.16156980239830288
7606,Correct,0.056387965,0.9900712,0.6788685917854309,0.5628134326006272,0.4346527526443288,0.12818572504016829
7607,Correct,0.20065174,0.95154536,0.7127152681350708,0.511154231619048,0.5145904078086622,0.025972942961260324
7608,Correct,0.036558174,0.994451,0.7071278095245361,0.5714750453530765,0.52356495860733,0.10643297780659446
7609,Correct,0.39472026,0.86679244,0.6380327939987183,0.6158189336299039,0.47616815538820534,0.16722429371816053
7610,Correct,0.532858,0.7933344,0.7379167675971985,0.49659274309351353,0.516709774116035,0.024117460506268642
7611,Correct,0.5785205,0.75673693,0.7129375338554382,0.5202728046730685,0.515419049306611,0.03602037453531229
7612,Correct,0.12284125,0.9734985,0.7042161822319031,0.5002341981403413,0.440132100176802,0.08466664370352012
7613,Correct,0.2192919,0.95303994,0.702452540397644,0.44199965555400217,0.4537797713409487,0.10488421705051124
7614,Correct,0.1028987,0.98238516,0.547484278678894,0.4669722688344756,0.5832061178579838,0.12660244132668882
7615,Correct,0.03022411,0.99560267,0.6706676483154297,0.48822924796429074,0.46442768983103544,0.0529894301581584
7616,Correct,0.46195614,0.8284767,0.7265217900276184,0.5220216998611263,0.45326549241795805,0.07306256857939596
7617,Correct,0.1906103,0.9527661,0.6031380295753479,0.5000464088790401,0.5068734530921519,0.009720752151358106
7618,Correct,0.61361426,0.7057823,0.6193874478340149,0.5699774162163505,0.48464416730136833,0.10131772182777021
7619,Correct,0.23751165,0.9368168,0.652276337146759,0.42893273435995743,0.5508340196373308,0.12356903979590445
7620,Correct,0.48287305,0.81738114,0.5466649532318115,0.40915362586379933,0.47038070270671317,0.13513227938462857
7621,Correct,0.2294784,0.93917954,0.6010921597480774,0.5411071489514083,0.4862184698834439,0.061314407234626556
7622,Misclass_to_CNV,0.69976735,0.5828035,0.7883102297782898,0.46252650554971736,0.4896303129100854,0.05498714752845623
7623,Correct,0.14931569,0.9658137,0.6929426193237305,0.46033851727677416,0.5607357604044886,0.10258524069003477
7624,Correct,0.3323927,0.89719665,0.610364556312561,0.4187677721458477,0.4832211010098644,0.11730478501297456
7625,Correct,0.5901596,0.72460085,0.6847992539405823,0.479399439547528,0.4157120894072651,0.1227096977670862
7626,Correct,0.5047778,0.8639524,0.5464443564414978,0.4581209252054993,0.41554174060013177,0.13331957460552307
7627,Correct,0.29582262,0.9272537,0.5276790857315063,0.6199835465481671,0.47614556325106067,0.17300338490841924
7628,Correct,0.20898128,0.9488575,0.5288176536560059,0.40462382617330567,0.527752210937524,0.14047633071617893
7629,Correct,0.6152953,0.69857603,0.4459725320339203,0.6871204009477722,0.5139627684603452,0.26536391372578233
7630,Correct,0.29254916,0.9218457,0.6368070840835571,0.3946911094176059,0.5130019779826581,0.1500600804155201
7631,Correct,0.06481048,0.98814774,0.6820993423461914,0.5196002716453115,0.4956770783497158,0.02838514753051317
7632,Correct,0.21716268,0.9437307,0.5223703980445862,0.6569587775130996,0.544331587390594,0.23065709388170383
7633,Correct,0.22353597,0.9413728,0.507968544960022,0.3553083239314552,0.44766164649799106,0.21760047964481116
7634,Correct,0.44947124,0.8491145,0.4875934422016144,0.6429808093385471,0.4418933256380835,0.21826542302667987
7635,Correct,0.16971779,0.9594713,0.4094677269458771,0.336367320378261,0.45964973171358825,0.23834344123963672
7636,Correct,0.26146477,0.9272201,0.725985586643219,0.4131795515700354,0.5040632986724413,0.12291705058031295
7637,Correct,0.39901814,0.86445594,0.4802209734916687,0.3684615605759741,0.4709630918250314,0.19050198467454182
7638,Correct,0.42619237,0.8601068,0.6514983177185059,0.44571762868281484,0.512150111045355,0.07866639732733696
7639,Correct,0.483353,0.8143634,0.7872639298439026,0.49894737482202606,0.5197406448371896,0.027957148579687667
7640,Correct,0.5104126,0.8214629,0.6254559755325317,0.5523701311739193,0.5015203372598858,0.07409375229474226
7641,Misclass_to_CNV,0.34015515,0.92230636,0.2076076865196228,0.48344579996900183,0.5439300136956176,0.0663910783458658
7642,Correct,0.43927854,0.8414189,0.7979604601860046,0.5069040986955962,0.4911246456907962,0.01590210633296323
7643,Correct,0.20485693,0.9494635,0.7822225093841553,0.48888082210974176,0.4832829169706749,0.02839355497166769
7644,Correct,0.47599062,0.81807363,0.7759352922439575,0.4758530109690843,0.516301389618423,0.04120224223876153
7645,Correct,0.45261502,0.8328214,0.6214248538017273,0.4496217892748735,0.5640340727199918,0.11522436014119976
7646,Correct,0.54023504,0.76979285,0.4759325683116913,0.3337738864451568,0.46933889965188075,0.23904486567213717
7647,Correct,0.3904609,0.868649,0.7762197852134705,0.4648931951080955,0.5099870694063767,0.051618394106094284
7648,Correct,0.2825617,0.918674,0.6899573802947998,0.5690554279785224,0.5202623056914321,0.10177635447617418
7649,Correct,0.31731004,0.9291546,0.8114160299301147,0.5057181855791446,0.4270496715788061,0.10348379644251161
7650,Correct,0.20550111,0.9568654,0.49052125215530396,0.5776453089282817,0.41215973708829196,0.1657993111382933
7651,Correct,0.14931463,0.96648026,0.7544026970863342,0.4965395758719354,0.488373010409248,0.017155839943852728
7652,Correct,0.6876183,0.60175025,0.8176418542861938,0.48776681869148547,0.46407844963918565,0.05366578994576546
7653,Correct,0.2728668,0.92496496,0.3288170397281647,0.7022919103724268,0.5182258512231438,0.287242749795131
7654,Correct,0.19339763,0.9518495,0.5680719614028931,0.46035219951872,0.5389774593035802,0.07862811732154903
7655,Correct,0.25433135,0.9394308,0.6197266578674316,0.5519691741855206,0.5535376990457369,0.10551853187603473
7656,Correct,0.34417403,0.8916681,0.7779161334037781,0.5579227374714579,0.4681135458629518,0.09350710639969045
7657,Correct,0.57689476,0.7683546,0.7951532602310181,0.48221635828415366,0.5076797987685615,0.02739478862131223
7658,Correct,0.5033011,0.8003346,0.6483293771743774,0.5884442904898588,0.4502984736279313,0.14347567211181111
7659,Correct,0.62535936,0.6869002,0.7353953123092651,0.5603610098632894,0.4752717827280741,0.09224897008816625
7660,Correct,0.22368318,0.9414669,0.6198684573173523,0.5743974255803034,0.5826789351166727,0.1572945214875823
7661,Correct,0.65565246,0.64569795,0.6132335662841797,0.4133203768472706,0.5282910443010138,0.12894758824841288
7662,Correct,0.500035,0.8297932,0.5112025141716003,0.5766718555543567,0.5952654139362569,0.17293971508357764
7663,Correct,0.2649665,0.9267052,0.6584442257881165,0.41312255590581015,0.5571970058334164,0.14709988285955192
7664,Correct,0.659326,0.6477339,0.7863436341285706,0.5784457397812142,0.4955176120726358,0.11111998822312162
7665,Correct,0.5388218,0.78707725,0.5206567645072937,0.5803128520440827,0.4385802561945897,0.14298628698289184
7666,Correct,0.36933056,0.8791249,0.46477243304252625,0.34104772278816586,0.5227501703072349,0.22708323002738864
7667,Correct,0.12598284,0.97249776,0.5559009909629822,0.37367074195322403,0.5156520613772165,0.1800226011588826
7668,Correct,0.33369172,0.89735764,0.6823383569717407,0.5181968781551988,0.42798537252479557,0.10504506599538713
7669,Correct,0.2796218,0.9196722,0.7164027094841003,0.47524038175586664,0.46136709372566603,0.06489283693593145
7670,Correct,0.30145875,0.9107462,0.7102089524269104,0.4605108279273967,0.5175986545406845,0.06114094131794221
7671,Correct,0.1232779,0.97360265,0.6790774464607239,0.46089400166770206,0.569227968759556,0.11244368158451361
7672,Correct,0.3806041,0.8784736,0.7257217168807983,0.5026056629958362,0.4712692807862559,0.04079813001074618
7673,Correct,0.33086485,0.89932173,0.7440245151519775,0.518208976585126,0.49440155734188096,0.026941024051580283
7674,Correct,0.25466627,0.92997557,0.5221973657608032,0.5650606670086472,0.4888989175157576,0.09333942815265185
7675,Correct,0.38468337,0.87151074,0.5311681032180786,0.43949612071455846,0.5361934101874791,0.09970639246895255
7676,Correct,0.1242374,0.9762311,0.6888129711151123,0.5719627617466214,0.5036456836528979,0.10190122754410767
7677,Correct,0.52590156,0.7816994,0.5651219487190247,0.587822439117118,0.4782767569956152,0.12794280049387258
7678,Correct,0.7007388,0.5571003,0.5891405940055847,0.6474622994235043,0.5461774236893807,0.2185291019972206
7679,Correct,0.6078196,0.7072026,0.6593457460403442,0.4556788761736163,0.5400537162136444,0.08448268698090511
7680,Correct,0.52391833,0.7943722,0.7745073437690735,0.515366350699458,0.4754457360220382,0.040964292092459394
7681,Correct,0.2912792,0.91600317,0.7559364438056946,0.531344865218279,0.4863645499114821,0.04834099863818571
7682,Correct,0.3721129,0.8779128,0.7715513706207275,0.558093213394125,0.48079364291077237,0.08652982832635538
7683,Correct,0.28495654,0.9233591,0.6943199634552002,0.47335812646183584,0.43310752406076175,0.10182723371382628
7684,Correct,0.29771698,0.913198,0.3805414140224457,0.689365429794404,0.48436818251500974,0.26871404771281826
7685,Correct,0.29106304,0.9149625,0.620923638343811,0.4303928391856102,0.5284480731469752,0.10634330916814626
7686,Correct,0.35850224,0.8848173,0.619546115398407,0.4440082179443991,0.5380052982843008,0.09570248017100275
7687,Correct,0.1409355,0.97219175,0.20347318053245544,0.7733169705226736,0.4901503531571391,0.3867794770114389
7688,Correct,0.404607,0.8609875,0.6148881912231445,0.5477474712284908,0.5365056720402229,0.08499982470362945
7689,Misclass_to_CNV,0.64556736,0.72911,0.4595920145511627,0.4413285467058627,0.5806581802621514,0.14105375907679915
7690,Correct,0.7147721,0.5624905,0.6688286662101746,0.5652959867448765,0.5288756957736455,0.1009690218968096
7691,Correct,0.3412401,0.8928292,0.5287325382232666,0.4398411651667221,0.4247279065986917,0.13627159244327403
7692,Misclass_to_NORMAL,0.7220441,0.5336975,0.7039127945899963,0.48791181922994903,0.43992713479292783,0.08665879353552634
7693,Correct,0.61782044,0.6982964,0.6960180401802063,0.5442394782447254,0.49031036756661717,0.06404717655072074
7694,Correct,0.25782308,0.9286649,0.5009130239486694,0.37326738132804727,0.4475536839622779,0.19396789786652432
7695,Correct,0.70991623,0.55353296,0.8868643045425415,0.5684241829673616,0.49427727512453634,0.09710425731914367
7696,Correct,0.55320245,0.7629181,0.6781976819038391,0.5339900618839335,0.41740230405559975,0.12631471554967158
7697,Correct,0.38165796,0.88405424,0.7064058780670166,0.45724620165798296,0.5123026208790136,0.06291648040319164
7698,Correct,0.17178813,0.96097565,0.8080078363418579,0.5437671965034366,0.5190509657071636,0.06750565582447086
7699,Correct,0.34618706,0.8910188,0.5847498774528503,0.4886575111034684,0.5713935122607274,0.10223194850232074
7700,Correct,0.16612414,0.9652418,0.776637077331543,0.44643693205670587,0.44161477753019174,0.11205209904635384
7701,Correct,0.28179964,0.9286559,0.5210099816322327,0.47121229778926466,0.617747451619931,0.17142458494371207
7702,Correct,0.312845,0.9062171,0.778564989566803,0.4651194164573441,0.5046999269661068,0.04977437938865605
7703,Correct,0.31449816,0.90531385,0.7830234169960022,0.46069438367727467,0.4714132017406603,0.06873334720831627
7704,Correct,0.40103856,0.86466104,0.6899426579475403,0.4628455198252988,0.42723288917309105,0.11554659506145487
7705,Correct,0.63208103,0.72024816,0.5671147108078003,0.5277778091740558,0.4424767839371639,0.09033855288548721
7706,Correct,0.47984067,0.83841586,0.5816171169281006,0.38656731293341456,0.45675924725326267,0.17167840396072168
7707,Misclass_to_CNV,0.39069015,0.8997017,0.6508681774139404,0.49656986327003855,0.3746357801728368,0.17735813176090648
7708,Correct,0.3402973,0.90004206,0.7144074440002441,0.45951530095633253,0.5250241785387567,0.06730854876159345
7709,Correct,0.13003059,0.9713677,0.7182930111885071,0.47585486255964515,0.49190750588613447,0.036013223210275794
7710,Correct,0.20507206,0.9491084,0.7764225006103516,0.5500574607607619,0.4849631820198603,0.07391691650472265
7711,Correct,0.26508018,0.9269068,0.5923543572425842,0.453844006591593,0.5046788123154652,0.0656089477464813
7712,Misclass_to_NORMAL,0.3831243,0.8739872,0.39191094040870667,0.5931031411063615,0.38637032071884964,0.2077493629227688
7713,Correct,0.19135225,0.95877194,0.41326627135276794,0.5509129652953133,0.35751775617301634,0.21397812898113583
7714,Correct,0.26606834,0.92589194,0.4729308784008026,0.31976754536097224,0.44855817249680785,0.2650660269520686
7715,Correct,0.39323282,0.8681687,0.7153636813163757,0.5066907886177288,0.4976830282950829,0.010013491919257267
7716,Correct,0.19794159,0.9603603,0.7692054510116577,0.5070141019597845,0.4950248165485837,0.012161420696407042
7717,Correct,0.3503547,0.88836586,0.5458465814590454,0.5217110818716549,0.4557376002474255,0.06972131823042951
7718,Correct,0.07902924,0.98669726,0.6840510368347168,0.5998623159627173,0.4647469214072815,0.14976823227708855
7719,Correct,0.37854338,0.874313,0.652320921421051,0.441769550953791,0.49661007816581465,0.08248971773700076
7720,Correct,0.6075746,0.70768654,0.4513557553291321,0.32536827895464293,0.5164447587547442,0.24805913845599453
7721,Correct,0.37910438,0.8752573,0.7370408773422241,0.4422829972063315,0.46064306727454135,0.09879494486096554
7722,Correct,0.46990573,0.8463366,0.6769453883171082,0.5175890989846745,0.46667349523512236,0.05329225690353319
7723,Correct,0.38854018,0.88811904,0.6814754605293274,0.44024425840152903,0.47201446155623117,0.09331601165899554
7724,Correct,0.1986285,0.9544315,0.7826486229896545,0.4829416031923252,0.5052155109286605,0.02522659136288794
7725,Correct,0.20596297,0.94900566,0.7611886262893677,0.49896007281705584,0.5063290437580209,0.009070638724673088
7726,Correct,0.22098501,0.94441277,0.7222460508346558,0.5104188530297035,0.4889968273264426,0.021429993342914552
7727,Correct,0.6136766,0.70492554,0.49794596433639526,0.6244790412259901,0.5381841257948741,0.1841361407614513
7728,Correct,0.107720554,0.97832125,0.7340753078460693,0.44325402355341337,0.5130621058769481,0.08234955315989477
7729,Correct,0.5971907,0.72171104,0.5956002473831177,0.39783102191428027,0.4539871531160206,0.1584656566038762
7730,Correct,0.519992,0.80496323,0.6017323732376099,0.44919599553815764,0.47348397875031256,0.08104500295851402
7731,Correct,0.24855804,0.94851553,0.6298676133155823,0.44821232460802235,0.586108964454673,0.14210360362750116
7732,Correct,0.121381745,0.9790593,0.48074862360954285,0.6229833103191721,0.5968343843554499,0.22136753425270278
7733,Correct,0.42473552,0.84961426,0.5219196677207947,0.3638813202721085,0.47047176932911017,0.19697822913925067
7734,Misclass_to_CNV,0.3139587,0.92934245,0.11255718022584915,0.48516686231480943,0.6300889549175868,0.1851656456534945
7735,Correct,0.459316,0.82859147,0.32595136761665344,0.7052578964775987,0.4593050488250112,0.29592865058166756
7736,Correct,0.057532307,0.9912932,0.6698331236839294,0.5601539609297894,0.429912511796512,0.13061971534356287
7737,Correct,0.41631675,0.85482156,0.8257184624671936,0.5045080974464179,0.4679373527234382,0.04578943749310781
7738,Correct,0.24622977,0.93511003,0.6298245787620544,0.5541806552798534,0.4883469774679985,0.07837520450608902
7739,Correct,0.063661605,0.9897354,0.6603932976722717,0.399724382848665,0.4825172302035065,0.14395031528161578
7740,Correct,0.32092142,0.9242737,0.5418334603309631,0.3401753560871569,0.49676492011634926,0.22607247750984946
7741,Correct,0.5290471,0.7823419,0.7703267931938171,0.5751210367401965,0.5106590287068575,0.10730130524737871
7742,Correct,0.44315356,0.83935285,0.7516713738441467,0.5570980597233302,0.48157179789730215,0.08485030414685447
7743,Correct,0.31520784,0.9047233,0.5579284429550171,0.39523519908955157,0.45369477727358437,0.16198664859517806
7744,Correct,0.34437945,0.89153963,0.5216425657272339,0.37862091882648424,0.5171905688269505,0.17336895340931746
7745,Correct,0.4846495,0.814434,0.7666381001472473,0.4828931225023116,0.513074772536669,0.03044979259720998
7746,Correct,0.18769708,0.9536673,0.6647743582725525,0.42102980326894607,0.4719121355026073,0.11853455280014562
7747,Correct,0.07272979,0.98732024,0.7365613579750061,0.5597935539918505,0.44218186868072384,0.11762827388199999
7748,Correct,0.63522315,0.6776646,0.5178757905960083,0.6596985718330309,0.5060102828139666,0.22600777572912661
7749,Correct,0.15670744,0.96900594,0.7731176614761353,0.4706649903902612,0.5143821060750617,0.0462036311118032
7750,Misclass_to_NORMAL,0.44982183,0.84158444,0.6613723039627075,0.6401103312468992,0.5087529171716864,0.1985322063602287
7751,Correct,0.44029176,0.84263605,0.7888102531433105,0.4668726879494908,0.4986902141602378,0.046885698088817054
7752,Correct,0.34872222,0.88942796,0.8146612048149109,0.4505310923450551,0.49168151471259586,0.07094180744878471
7753,Correct,0.55958855,0.7562452,0.46023231744766235,0.7023009209876123,0.5272737817950321,0.2886850249176053
7754,Correct,0.3208199,0.9044151,0.7919573783874512,0.48796390675317014,0.48595504751852986,0.026158296230952716
7755,Correct,0.19425568,0.9613906,0.36934980750083923,0.7499228228854206,0.524275621069239,0.3551076545987556
7756,Correct,0.16173181,0.96708196,0.7980074286460876,0.4757539542496083,0.5314738322514173,0.05618670396313425
7757,Misclass_to_CNV,0.3850366,0.8765452,0.22689276933670044,0.37938865027104324,0.4554081182543371,0.1818545220832295
7758,Correct,0.58704484,0.7465695,0.6248189806938171,0.4253308087163902,0.43702798621459793,0.1381373421427905
7759,Correct,0.3826801,0.8780983,0.6995062828063965,0.5539274517814552,0.42571752413726666,0.12981568684822906
7760,Correct,0.22723094,0.9417279,0.8036719560623169,0.5099614767125158,0.4890763270293707,0.02090730252630652
7761,Correct,0.58315945,0.73739403,0.5645201802253723,0.5622200582054366,0.5011826618859627,0.0880083442887597
7762,Correct,0.39505938,0.867407,0.6180071830749512,0.6248983460282139,0.5330558834911482,0.182714467264986
7763,Correct,0.6838376,0.60500044,0.7748339176177979,0.46116908901645054,0.5384468905648975,0.07727875570842926
7764,Correct,0.3597473,0.8838822,0.5604679584503174,0.6515036987990209,0.5269176870678343,0.21761402816393202
7765,Correct,0.6684087,0.6350204,0.7459972500801086,0.4577270649975957,0.4948370164420935,0.060227193740646966
7766,Correct,0.4700308,0.8260929,0.5675856471061707,0.42399965603964607,0.4627596253187275,0.11969041556025838
7767,Correct,0.45209676,0.83301854,0.7207480072975159,0.5583999443341117,0.5340099754572326,0.09557438913044547
7768,Misclass_to_NORMAL,1.0046979,0.45542148,0.06182276830077171,0.7710292811000247,0.8416930798019829,0.616783644397548
7769,Correct,0.53276306,0.7803623,0.6884148120880127,0.5613129065378533,0.536760674047793,0.10110014505002071
7770,Correct,0.4376413,0.84556127,0.6692848801612854,0.4303922141837499,0.41165716980703576,0.15905784792171596
7771,Correct,0.34844348,0.9061039,0.6589357256889343,0.4307772555327017,0.5303992180397826,0.10691960352540712
7772,Correct,0.17376286,0.95833313,0.6180917024612427,0.46999951555449293,0.48952257245951875,0.04494008355201727
7773,Misclass_to_NORMAL,0.23898089,0.9403595,0.0,0.4977678598242216,0.920375286331778,0.5945088120596509
7774,Correct,0.32198888,0.92107826,0.3892282247543335,0.43380683058669156,0.3379604750146795,0.24754128275682521
7775,Correct,0.33520073,0.8965336,0.7711120247840881,0.5580035854170847,0.4987730672296377,0.0820478066161434
7776,Correct,0.34796503,0.89176476,0.5061964988708496,0.5321142999132574,0.4602804265308789,0.07223534834812598
7777,Correct,0.4250505,0.85012025,0.7352749109268188,0.4833189176796183,0.4893278714440553,0.02800545787142071
7778,Correct,0.70250154,0.56072485,0.5497969388961792,0.34715236249677167,0.5834687267949829,0.24629018917973072
7779,Correct,0.7161272,0.5720511,0.5125521421432495,0.44885663142337534,0.5537398685879382,0.10491537185001393
7780,Correct,0.44629464,0.8373851,0.6962644457817078,0.43421895814087147,0.4918530525832502,0.09373919372688999
7781,Correct,0.3735891,0.87817276,0.8037158250808716,0.4721959223933916,0.5182427841406272,0.047029052823883706
7782,Correct,0.19530955,0.9513179,0.6864904761314392,0.45650242594532264,0.46349911481386424,0.08030384259814229
7783,Correct,0.42352748,0.8535679,0.5676396489143372,0.571347314842524,0.4874045383726466,0.10246057767594692
7784,Correct,0.25323284,0.93530977,0.7506067156791687,0.4480887883862416,0.48531574685523493,0.07629418302371349
7785,Correct,0.4684034,0.82335496,0.6663312315940857,0.37865948218261575,0.540982305855693,0.1811246568385459
7786,Correct,0.6252263,0.6928572,0.703213632106781,0.4615279766617011,0.4879665053461165,0.05700704471076637
7787,Correct,0.29438233,0.9172377,0.8176616430282593,0.5306462850680728,0.46238198186827345,0.06861938613296517
7788,Correct,0.41147673,0.8613586,0.6870585083961487,0.5208373259863586,0.3861961912805298,0.16361846493180124
7789,Correct,0.42540002,0.84983766,0.6456815004348755,0.3936988453711639,0.4914361305089906,0.15081959644610354
7790,Correct,0.12450841,0.9734345,0.611439049243927,0.3854703362049956,0.536839200315392,0.17014212041040463
7791,Correct,0.38478225,0.8723193,0.5283368229866028,0.43803710908724003,0.5413723500659937,0.10536670442079625
7792,Correct,0.14602676,0.9687418,0.789227306842804,0.5143181852191023,0.4912326802343519,0.023743475897249927
7793,Correct,0.61244047,0.70883256,0.743594765663147,0.5205493216490902,0.46528700233014825,0.05704852018176982
7794,Correct,0.24699777,0.932825,0.589078426361084,0.49004938459803904,0.4489196455949046,0.0735964313404922
7795,Correct,0.27554524,0.9291595,0.6833321452140808,0.39573925452466546,0.4831728150689062,0.14935499455845272
7796,Correct,0.33797362,0.8943199,0.6180282831192017,0.4079901997749649,0.4791361200136421,0.1334249214017832
7797,Correct,0.2911314,0.9157621,0.7698786854743958,0.46613885827384466,0.5041085852689297,0.04823810510189728
7798,Misclass_to_NORMAL,0.7056098,0.582579,0.7201133966445923,0.4063358757081156,0.502274590094698,0.13250012784495319
7799,Correct,0.56956124,0.74675673,0.4255330562591553,0.6722468264816476,0.4724559882306963,0.24668863701981225
7800,Correct,0.19894786,0.9563617,0.6512193083763123,0.6382403616275497,0.5549226893211231,0.21036586883418293
7801,Correct,0.3820259,0.89980716,0.5158097147941589,0.5606853268304358,0.4501244149158958,0.11108809909255385
7802,Correct,0.50659484,0.79723066,0.7592336535453796,0.5318479285968424,0.5145306134380003,0.04950614674551365
7803,Correct,0.26496714,0.9260862,0.5744874477386475,0.5545926388511571,0.4756439580163435,0.08454079486073572
7804,Correct,0.4246232,0.84905463,0.6415187120437622,0.4438966977957231,0.48897449785673114,0.08085965886318895
7805,Correct,0.69651324,0.5359609,0.7833759188652039,0.470448653238491,0.4573970867989208,0.07332517042104485
7806,Correct,0.46904334,0.82256156,0.5364106893539429,0.3823758691163781,0.5243954936000349,0.16988570436688755
7807,Correct,0.19538721,0.96142405,0.7526496648788452,0.4364532257296504,0.49534971230854774,0.09010901947951758
7808,Correct,0.2987422,0.9118396,0.6737003922462463,0.5698104649600856,0.4749125755544915,0.10490833983294592
7809,Correct,0.18304002,0.9552716,0.5545075535774231,0.46305367977533035,0.4687929558335388,0.06839459311599555
7810,Correct,0.6937841,0.6162469,0.7355049252510071,0.5666036440509168,0.5285168803582567,0.10246226491961176
7811,Correct,0.48699936,0.82703155,0.6608022451400757,0.4359571611733079,0.41443123624991635,0.15115223144035478
7812,Correct,0.36911327,0.9078964,0.8429312705993652,0.5077679978601749,0.4709044042831552,0.042588624792865945
7813,Correct,0.31078312,0.91190773,0.6022754907608032,0.6166589331037241,0.564225751904802,0.18833084654743282
7814,Correct,0.20561655,0.9478678,0.6573755145072937,0.4894748558712996,0.45832295903129794,0.06079069670330793
7815,Correct,0.6487786,0.6565401,0.7282535433769226,0.5523522309469163,0.5128563858352673,0.07623703485661708
7816,Correct,0.14947878,0.96653396,0.6405125260353088,0.4400083476722384,0.4087782082240761,0.15440475150606628
7817,Correct,0.55907756,0.75728637,0.6840074062347412,0.5448351914708559,0.4473849178879887,0.09776033203587234
7818,Correct,0.71595085,0.50850534,0.7899554967880249,0.482602857683682,0.5535557622720801,0.07963517104041135
7819,Correct,0.5442993,0.7701548,0.5701186060905457,0.39795624042442906,0.5381183734778837,0.15405154504201737
7820,Misclass_to_NORMAL,0.54268146,0.83622247,0.5998618602752686,0.36993334935711975,0.6725624988693492,0.30559826447639127
7821,Correct,0.66593426,0.64261174,0.4005747139453888,0.5360053604490943,0.4290459539374729,0.1125243318905953
7822,Correct,0.46528587,0.8280109,0.758209764957428,0.5288260665418332,0.54722527305487,0.07824536442986542
7823,Correct,0.32520896,0.9079018,0.3911750614643097,0.4192463022606838,0.40882112448093505,0.17224835000367336
7824,Correct,0.34638578,0.8911247,0.7330833673477173,0.5209820208990539,0.5015514706895043,0.02975406736258842
7825,Correct,0.55935556,0.75772935,0.6117183566093445,0.3919349757522131,0.4781378988902696,0.1559230639168359
7826,Correct,0.30745536,0.9120105,0.6466976404190063,0.5541208653661331,0.40885941338248316,0.14990446689117837
7827,Correct,0.64482665,0.6629271,0.5339438319206238,0.506660434510832,0.4997683819313778,0.009424970536059401
7828,Correct,0.4770415,0.81824785,0.6020598411560059,0.5381057101609168,0.4608915652980184,0.077220655419479
7829,Correct,0.27492025,0.92274123,0.6653997302055359,0.5545296574823074,0.5775806963415916,0.13410628613144135
7830,Correct,0.38960865,0.8858357,0.6148980855941772,0.6009076859171386,0.4979636686894812,0.14273407247295997
7831,Correct,0.21035802,0.9472741,0.7107431888580322,0.4293574115996827,0.4735316173007158,0.10668599325696329
7832,Correct,0.08907973,0.9826915,0.5071878433227539,0.3515967526280051,0.39767813182556155,0.25492464979778107
7833,Correct,0.27985355,0.9223542,0.6584723591804504,0.44830307749730014,0.4514270658847114,0.1003185100050666
7834,Correct,0.18342516,0.9552688,0.5075459480285645,0.39405903046000823,0.47409061565823635,0.15423868012948433
7835,Correct,0.626696,0.6863306,0.7353953123092651,0.5603610098632894,0.4752717827280741,0.09224897008816625
7836,Correct,0.345225,0.9099018,0.7807820439338684,0.46388291746453386,0.5035045762489261,0.05131716487800568
7837,Correct,0.22951065,0.94084775,0.5593230128288269,0.4828738223539429,0.5202475603255448,0.03750385739896312
7838,Misclass_to_CNV,0.70234525,0.50720286,0.6348013281822205,0.3817366585778669,0.5614102097251155,0.18845387649401474
7839,Correct,0.557866,0.8452202,0.3247462809085846,0.7749132589383205,0.5942214636274729,0.4109865792168675
7840,Correct,0.30055442,0.9278515,0.795885443687439,0.4388368456997484,0.5417022539783262,0.10469010870974588
7841,Correct,0.104128905,0.9788943,0.6698892712593079,0.5680280648004462,0.486654487193032,0.09803999502830113
7842,Correct,0.6454882,0.6928964,0.7347745299339294,0.5309626182502798,0.47847514589053824,0.05332922413360562
7843,Correct,0.5729446,0.7437234,0.6884059906005859,0.5621909712906041,0.5038324191357655,0.08811815189279594
7844,Correct,0.30049062,0.93266326,0.6502535343170166,0.5692690761487518,0.40278568624745537,0.1688124859652257
7845,Correct,0.19587915,0.9567665,0.6392165422439575,0.589839011572156,0.6425123817336281,0.2382470438333006
7846,Correct,0.606921,0.71854395,0.5956514477729797,0.5783969871255524,0.5545677371112602,0.1350831264355962
7847,Correct,0.17223094,0.9586623,0.4981963038444519,0.5682700328789736,0.4783712016078274,0.1012778584803745
7848,Correct,0.33328423,0.8975892,0.5532666444778442,0.390736368548986,0.4223501470196566,0.1895681451390605
7849,Correct,0.63601804,0.6821409,0.6780506372451782,0.43565634498235656,0.5041984379444017,0.09118917503961206
7850,Correct,0.6800521,0.62044793,0.6127219796180725,0.48107146867492906,0.5187207559363999,0.037649860582861204
7851,Misclass_to_CNV,0.57027364,0.76388013,0.5214899778366089,0.468725862627518,0.531716377633764,0.06299206741488014
7852,Correct,0.30474368,0.9093368,0.6691219806671143,0.43315684079468664,0.5134163144902316,0.09641582263350416
