global_idx,label,pred,correct,loc_score
8128,2,2,1,0.7593936920166016
8129,2,2,1,0.7685357928276062
8130,2,2,1,0.6759384870529175
8131,2,2,1,0.6980136036872864
8132,2,2,1,0.42693284153938293
8133,2,2,1,0.5791207551956177
8134,2,2,1,0.5316171646118164
8135,2,2,1,0.8142327070236206
8136,2,2,1,0.6306129097938538
8137,2,2,1,0.7145353555679321
8138,2,2,1,0.5264097452163696
8139,2,2,1,0.6610246300697327
8140,2,2,1,0.7326428890228271
8141,2,2,1,0.5963197350502014
8142,2,2,1,0.7713964581489563
8143,2,2,1,0.6962684392929077
8144,2,2,1,0.41635048389434814
8145,2,2,1,0.7057226300239563
8146,2,2,1,0.7845386266708374
8147,2,2,1,0.6588655710220337
8148,2,2,1,0.6697371602058411
8149,2,2,1,0.7577570080757141
8150,2,3,0,0.7259860634803772
8151,2,2,1,0.5990468263626099
8152,2,2,1,0.5925808548927307
8153,2,2,1,0.8147825002670288
8154,2,2,1,0.7055362462997437
8155,2,2,1,0.7194557785987854
8156,2,2,1,0.5483335852622986
8157,2,2,1,0.7930521965026855
8158,2,2,1,0.4885435402393341
8159,2,2,1,0.7738445997238159
8160,2,2,1,0.6540666818618774
8161,2,2,1,0.6173487901687622
8162,2,2,1,0.44399943947792053
8163,2,2,1,0.689454972743988
8164,2,2,1,0.5595194101333618
8165,2,2,1,0.7063032984733582
8166,2,2,1,0.7180521488189697
8167,2,2,1,0.5361442565917969
8168,2,2,1,0.7770808339118958
8169,2,2,1,0.6567218899726868
8170,2,2,1,0.7180898189544678
8171,2,2,1,0.5931570529937744
8172,2,2,1,0.8537304997444153
8173,2,2,1,0.7230556011199951
8174,2,2,1,0.5456725358963013
8175,2,2,1,0.5941398739814758
8176,2,2,1,0.5827035307884216
8177,2,2,1,0.6334502100944519
8178,2,3,0,0.8301249742507935
8179,2,2,1,0.5676226615905762
8180,2,2,1,0.6189810633659363
8181,2,2,1,0.6731976866722107
8182,2,2,1,0.74360591173172
8183,2,2,1,0.6962933540344238
8184,2,2,1,0.6679760813713074
8185,2,2,1,0.6550970077514648
8186,2,2,1,0.7893491387367249
8187,2,0,0,0.7743712067604065
8188,2,2,1,0.6519002914428711
8189,2,2,1,0.7687925696372986
8190,2,2,1,0.6483936309814453
8191,2,2,1,0.762040913105011
8192,2,2,1,0.7219464778900146
8193,2,3,0,0.5822746753692627
8194,2,2,1,0.5768460631370544
8195,2,2,1,0.6502193212509155
8196,2,2,1,0.722652792930603
8197,2,2,1,0.5272249579429626
8198,2,2,1,0.591399610042572
8199,2,2,1,0.6642179489135742
8200,2,2,1,0.4225896894931793
8201,2,3,0,0.7518602609634399
8202,2,2,1,0.7267089486122131
8203,2,2,1,0.6205583214759827
8204,2,1,0,0.0
8205,2,2,1,0.7579134702682495
8206,2,2,1,0.5201187133789062
8207,2,2,1,0.6702529191970825
8208,2,2,1,0.7498228549957275
8209,2,2,1,0.8106487393379211
8210,2,2,1,0.8033682703971863
8211,2,2,1,0.48262083530426025
8212,2,2,1,0.6554163098335266
8213,2,2,1,0.44944071769714355
8214,2,2,1,0.6341786980628967
8215,2,2,1,0.8466367721557617
8216,2,2,1,0.5933911800384521
8217,2,2,1,0.7732405662536621
8218,2,2,1,0.634531557559967
8219,2,2,1,0.4734054505825043
8220,2,2,1,0.6545533537864685
8221,2,2,1,0.6150807738304138
8222,2,2,1,0.7309240698814392
8223,2,2,1,0.47078055143356323
8224,2,2,1,0.5159809589385986
8225,2,2,1,0.18306350708007812
8226,2,0,0,0.5114055871963501
8227,2,2,1,0.7263907194137573
8228,2,2,1,0.6898410320281982
8229,2,2,1,0.6398736238479614
8230,2,2,1,0.5375463366508484
8231,2,2,1,0.835446834564209
8232,2,2,1,0.45350027084350586
8233,2,2,1,0.76522296667099
8234,2,2,1,0.5933660864830017
8235,2,2,1,0.419918417930603
8236,2,3,0,0.36667177081108093
8237,2,0,0,0.4239993691444397
8238,2,2,1,0.7865502834320068
8239,2,2,1,0.5701190829277039
8240,2,2,1,0.7128623127937317
8241,2,2,1,0.6391931176185608
8242,2,2,1,0.569298267364502
8243,2,2,1,0.6374562382698059
8244,2,2,1,0.6004147529602051
8245,2,2,1,0.7231845855712891
8246,2,0,0,0.7030555009841919
8247,2,2,1,0.6049053072929382
8248,2,2,1,0.6284199357032776
8249,2,2,1,0.6129549145698547
8250,2,2,1,0.7398863434791565
8251,2,2,1,0.6518803238868713
8252,2,2,1,0.6841751337051392
8253,2,2,1,0.5272148847579956
8254,2,2,1,0.5844665765762329
8255,2,2,1,0.6328606009483337
8256,2,2,1,0.7443118095397949
8257,2,2,1,0.5326988697052002
8258,2,3,0,0.5848879218101501
8259,2,2,1,0.5962006449699402
8260,2,2,1,0.6166280508041382
8261,2,2,1,0.7610448002815247
8262,2,2,1,0.7290661931037903
8263,2,2,1,0.7409612536430359
8264,2,2,1,0.5253757238388062
8265,2,2,1,0.20439569652080536
8266,2,2,1,0.6866028904914856
8267,2,2,1,0.7986049652099609
8268,2,2,1,0.7318110466003418
8269,2,2,1,0.43888285756111145
8270,2,2,1,0.7352142333984375
8271,2,2,1,0.6666432023048401
8272,2,2,1,0.7352609038352966
8273,2,2,1,0.7348672747612
8274,2,2,1,0.47719714045524597
8275,2,2,1,0.5025817155838013
8276,2,2,1,0.6260683536529541
8277,2,2,1,0.3336663842201233
8278,2,2,1,0.4585946798324585
8279,2,2,1,0.5332174897193909
8280,2,2,1,0.6447556614875793
8281,2,2,1,0.4200965166091919
8282,2,2,1,0.7079930305480957
8283,2,2,1,0.6696940660476685
8284,2,2,1,0.3071655035018921
8285,2,2,1,0.21409498155117035
8286,2,2,1,0.6754994988441467
8287,2,3,0,0.8119089007377625
8288,2,2,1,0.7014527916908264
8289,2,2,1,0.6708967089653015
8290,2,2,1,0.7221730947494507
8291,2,2,1,0.6577184200286865
8292,2,2,1,0.4983570873737335
8293,2,2,1,0.6285090446472168
8294,2,2,1,0.6639178991317749
8295,2,2,1,0.5450468063354492
8296,2,2,1,0.6240367889404297
8297,2,2,1,0.6794100403785706
8298,2,3,0,0.8574520945549011
8299,2,2,1,0.7747668027877808
8300,2,2,1,0.7593164443969727
8301,2,2,1,0.7304815649986267
8302,2,2,1,0.5090945959091187
8303,2,2,1,0.6349673867225647
8304,2,2,1,0.43852487206459045
8305,2,2,1,0.6244097948074341
8306,2,2,1,0.5311591625213623
8307,2,2,1,0.5717934966087341
8308,2,2,1,0.6259121298789978
8309,2,2,1,0.5601743459701538
8310,2,0,0,0.5881054997444153
8311,2,2,1,0.7364835739135742
8312,2,2,1,0.7507331371307373
8313,2,2,1,0.77373206615448
8314,2,2,1,0.757820725440979
8315,2,2,1,0.5771235227584839
8316,2,2,1,0.8480553030967712
8317,2,2,1,0.5811040997505188
8318,2,2,1,0.63563072681427
8319,2,2,1,0.537597119808197
8320,2,2,1,0.7171996235847473
8321,2,2,1,0.6533627510070801
8322,2,2,1,0.761570155620575
8323,2,2,1,0.5394896864891052
8324,2,2,1,0.49350547790527344
8325,2,2,1,0.7187490463256836
8326,2,2,1,0.6773421168327332
8327,2,2,1,0.6496539115905762
8328,2,2,1,0.44437161087989807
8329,2,2,1,0.22686390578746796
8330,2,2,1,0.748489260673523
8331,2,2,1,0.6527128219604492
8332,2,2,1,0.5994426012039185
8333,2,3,0,0.5355878472328186
8334,2,2,1,0.5148173570632935
8335,2,1,0,0.2606925070285797
8336,2,2,1,0.7391688227653503
8337,2,2,1,0.6005251407623291
8338,2,0,0,0.5902729034423828
8339,2,2,1,0.6742908358573914
8340,2,2,1,0.5901620388031006
8341,2,2,1,0.7365688681602478
8342,2,2,1,0.5588822364807129
8343,2,2,1,0.5992978811264038
8344,2,2,1,0.7410058975219727
8345,2,2,1,0.7760820984840393
8346,2,2,1,0.7316747307777405
8347,2,2,1,0.7469791173934937
8348,2,2,1,0.6636846661567688
8349,2,2,1,0.2529674470424652
8350,2,2,1,0.6261848211288452
8351,2,2,1,0.6719236373901367
8352,2,2,1,0.46828311681747437
8353,2,2,1,0.7591848969459534
8354,2,2,1,0.643537163734436
8355,2,2,1,0.6508963108062744
8356,2,2,1,0.7160050868988037
8357,2,2,1,0.6730114221572876
8358,2,2,1,0.6856051087379456
8359,2,2,1,0.6043709516525269
8360,2,2,1,0.7215777039527893
8361,2,3,0,0.47081372141838074
8362,2,2,1,0.5774447917938232
8363,2,2,1,0.5667079091072083
8364,2,2,1,0.5633349418640137
8365,2,2,1,0.702800989151001
8366,2,2,1,0.5489319562911987
8367,2,3,0,0.8652802109718323
8368,2,2,1,0.49712586402893066
8369,2,2,1,0.5740898847579956
8370,2,2,1,0.6247173547744751
8371,2,2,1,0.7408040165901184
8372,2,2,1,0.7342419624328613
8373,2,2,1,0.4903275966644287
8374,2,0,0,0.7085459232330322
8375,2,2,1,0.6359440684318542
8376,2,2,1,0.6006209254264832
8377,2,2,1,0.6377103328704834
8378,2,2,1,0.7526456117630005
8379,2,2,1,0.6823918223381042
8380,2,2,1,0.7299133539199829
8381,2,2,1,0.6489154696464539
8382,2,2,1,0.5016642808914185
8383,2,2,1,0.5378108620643616
8384,2,2,1,0.5976288318634033
8385,2,2,1,0.739004373550415
8386,2,2,1,0.6540918350219727
8387,2,2,1,0.7705997824668884
8388,2,2,1,0.6669716835021973
8389,2,2,1,0.5981703996658325
8390,2,2,1,0.7155544757843018
8391,2,2,1,0.7660250067710876
8392,2,2,1,0.7746574878692627
8393,2,2,1,0.5479037165641785
8394,2,2,1,0.6668515801429749
8395,2,2,1,0.6913056373596191
8396,2,2,1,0.6043867468833923
8397,2,2,1,0.7813902497291565
8398,2,2,1,0.6705020666122437
8399,2,2,1,0.7464489340782166
8400,2,2,1,0.739179253578186
8401,2,2,1,0.5115890502929688
8402,2,2,1,0.5145744681358337
8403,2,2,1,0.591292679309845
8404,2,2,1,0.7122260928153992
8405,2,2,1,0.6809008121490479
8406,2,2,1,0.558948278427124
8407,2,2,1,0.5264396667480469
8408,2,2,1,0.615273654460907
8409,2,2,1,0.6995239853858948
8410,2,2,1,0.7899348735809326
8411,2,2,1,0.5483335256576538
8412,2,2,1,0.6268221735954285
8413,2,3,0,0.7423890233039856
8414,2,2,1,0.6623897552490234
8415,2,2,1,0.7367274761199951
8416,2,2,1,0.4728546142578125
8417,2,2,1,0.5514975786209106
8418,2,2,1,0.7308360934257507
8419,2,2,1,0.5250465273857117
8420,2,2,1,0.7010024189949036
8421,2,2,1,0.6848176717758179
8422,2,2,1,0.7283843159675598
8423,2,2,1,0.67428058385849
8424,2,2,1,0.5772730708122253
8425,2,2,1,0.5969589948654175
8426,2,2,1,0.7112473249435425
8427,2,2,1,0.6852678656578064
8428,2,2,1,0.7954842448234558
8429,2,2,1,0.7084491848945618
8430,2,2,1,0.5588752031326294
8431,2,2,1,0.7140586972236633
8432,2,2,1,0.7008230686187744
8433,2,2,1,0.5826276540756226
8434,2,2,1,0.6579697728157043
8435,2,2,1,0.7208521962165833
8436,2,2,1,0.7141329646110535
8437,2,2,1,0.6710501313209534
8438,2,2,1,0.438362181186676
8439,2,2,1,0.7382074594497681
8440,2,2,1,0.4715888798236847
8441,2,2,1,0.7718716859817505
8442,2,2,1,0.5704517960548401
8443,2,2,1,0.424439013004303
8444,2,2,1,0.5188782811164856
8445,2,2,1,0.5902994871139526
8446,2,2,1,0.5052080154418945
8447,2,2,1,0.8208122849464417
8448,2,2,1,0.39949774742126465
8449,2,2,1,0.7211285829544067
8450,2,2,1,0.502212405204773
8451,2,2,1,0.7130871415138245
8452,2,2,1,0.40381303429603577
8453,2,2,1,0.6023861765861511
8454,2,2,1,0.6861740350723267
8455,2,2,1,0.7629410624504089
8456,2,2,1,0.7540647983551025
8457,2,2,1,0.6076413989067078
8458,2,2,1,0.6819173097610474
8459,2,2,1,0.26457470655441284
8460,2,2,1,0.6562445163726807
8461,2,2,1,0.46022874116897583
8462,2,2,1,0.9578840136528015
8463,2,2,1,0.5006324052810669
8464,2,2,1,0.6994463801383972
8465,2,2,1,0.6290384531021118
8466,2,2,1,0.5647904872894287
8467,2,2,1,0.602378785610199
8468,2,2,1,0.5683242678642273
8469,2,2,1,0.6286742687225342
8470,2,2,1,0.5717055201530457
8471,2,2,1,0.3449398875236511
8472,2,2,1,0.32593047618865967
8473,2,2,1,0.7564629316329956
8474,2,2,1,0.6606678366661072
8475,2,2,1,0.6618452072143555
8476,2,2,1,0.5434656739234924
8477,2,3,0,0.7758035063743591
8478,2,3,0,0.6450644731521606
8479,2,3,0,0.6208198666572571
8480,2,0,0,0.48671579360961914
8481,2,2,1,0.6211437582969666
8482,2,2,1,0.82527095079422
8483,2,1,0,0.8846459984779358
8484,2,2,1,0.5853841304779053
8485,2,2,1,0.5308804512023926
8486,2,2,1,0.7428109049797058
8487,2,2,1,0.7509726881980896
8488,2,2,1,0.6199623942375183
8489,2,2,1,0.5349544882774353
8490,2,2,1,0.713546633720398
8491,2,2,1,0.6232518553733826
8492,2,2,1,0.7210678458213806
8493,2,2,1,0.6994485855102539
8494,2,2,1,0.6083757877349854
8495,2,2,1,0.7483975887298584
8496,2,2,1,0.4528621435165405
8497,2,2,1,0.5898993015289307
8498,2,2,1,0.7641767859458923
8499,2,2,1,0.8667307496070862
8500,2,2,1,0.5947185754776001
8501,2,2,1,0.7434059381484985
8502,2,2,1,0.7076985836029053
8503,2,2,1,0.557190477848053
8504,2,2,1,0.6610655188560486
8505,2,2,1,0.6776204705238342
8506,2,2,1,0.2903271019458771
8507,2,2,1,0.6566680669784546
8508,2,2,1,0.7487101554870605
8509,2,0,0,0.5056942105293274
8510,2,0,0,0.4517461657524109
8511,2,2,1,0.6862484216690063
8512,2,2,1,0.6790893077850342
8513,2,2,1,0.5903492569923401
8514,2,2,1,0.6691402196884155
8515,2,2,1,0.6926671266555786
8516,2,2,1,0.6067922115325928
8517,2,2,1,0.6580666899681091
8518,2,2,1,0.5226392149925232
8519,2,2,1,0.5678916573524475
8520,2,2,1,0.6663107872009277
8521,2,2,1,0.6691805124282837
8522,2,2,1,0.8149814009666443
8523,2,2,1,0.64767986536026
8524,2,2,1,0.756550133228302
8525,2,2,1,0.7291527986526489
8526,2,2,1,0.5257503390312195
8527,2,2,1,0.7138562202453613
8528,2,2,1,0.4153101146221161
8529,2,2,1,0.37837889790534973
8530,2,2,1,0.5519435405731201
8531,2,2,1,0.7752417922019958
8532,2,2,1,0.5676263570785522
8533,2,2,1,0.7780717015266418
8534,2,2,1,0.6761735081672668
8535,2,2,1,0.5482742786407471
8536,2,2,1,0.5469897985458374
8537,2,2,1,0.23661686480045319
8538,2,2,1,0.6195430755615234
8539,2,2,1,0.6076178550720215
8540,2,2,1,0.6488414406776428
8541,2,0,0,0.7990997433662415
8542,2,2,1,0.45202523469924927
8543,2,2,1,0.5822315216064453
8544,2,2,1,0.5554636716842651
8545,2,2,1,0.8028548955917358
8546,2,2,1,0.6001380085945129
8547,2,2,1,0.6467183828353882
8548,2,0,0,0.3603552579879761
8549,2,2,1,0.6780238747596741
8550,2,2,1,0.6706676483154297
8551,2,2,1,0.5129323601722717
8552,2,2,1,0.5947185754776001
8553,2,2,1,0.6752098202705383
8554,2,2,1,0.6831154823303223
8555,2,2,1,0.7354881763458252
8556,2,0,0,0.4111822843551636
8557,2,2,1,0.633070170879364
8558,2,2,1,0.7596045136451721
8559,2,2,1,0.5480583310127258
8560,2,2,1,0.6105235815048218
8561,2,2,1,0.731916606426239
8562,2,2,1,0.7564958930015564
8563,2,2,1,0.7083669304847717
8564,2,2,1,0.7872390151023865
8565,2,2,1,0.7423799633979797
8566,2,2,1,0.6159606575965881
8567,2,0,0,0.4202485978603363
8568,2,0,0,0.7030690312385559
8569,2,2,1,0.7487257719039917
8570,2,2,1,0.5933443307876587
8571,2,2,1,0.7224922180175781
8572,2,2,1,0.6428766250610352
8573,2,2,1,0.4548567533493042
8574,2,2,1,0.5016642808914185
8575,2,2,1,0.7703099250793457
8576,2,2,1,0.4329458475112915
8577,2,2,1,0.7028571963310242
8578,2,2,1,0.6505491137504578
8579,2,2,1,0.7244757413864136
8580,2,2,1,0.7071508169174194
8581,2,2,1,0.7364340424537659
8582,2,2,1,0.6562114953994751
8583,2,2,1,0.6444936394691467
8584,2,2,1,0.7203305959701538
8585,2,2,1,0.47945475578308105
8586,2,2,1,0.4892396926879883
8587,2,2,1,0.7029399275779724
8588,2,2,1,0.613722562789917
8589,2,2,1,0.5770590901374817
8590,2,2,1,0.5450734496116638
8591,2,3,0,0.6613895297050476
8592,2,2,1,0.6745465397834778
8593,2,0,0,0.4365968108177185
8594,2,2,1,0.7140389084815979
8595,2,2,1,0.6182901263237
8596,2,2,1,0.6218817830085754
8597,2,2,1,0.6570664048194885
8598,2,2,1,0.7462188005447388
8599,2,2,1,0.7679781317710876
8600,2,2,1,0.7157999873161316
8601,2,2,1,0.6658998727798462
8602,2,0,0,0.18253913521766663
8603,2,2,1,0.5182076692581177
8604,2,2,1,0.6899573802947998
8605,2,2,1,0.5933911800384521
8606,2,2,1,0.7365269660949707
8607,2,2,1,0.6478803753852844
8608,2,2,1,0.7625764608383179
8609,2,2,1,0.589236855506897
8610,2,2,1,0.6803098320960999
8611,2,2,1,0.6389195322990417
8612,2,3,0,0.3137098252773285
8613,2,2,1,0.718012809753418
8614,2,2,1,0.5069026947021484
8615,2,2,1,0.7439848780632019
8616,2,2,1,0.6882315874099731
8617,2,2,1,0.7416861653327942
8618,2,2,1,0.7364642024040222
8619,2,2,1,0.7720703482627869
8620,2,3,0,0.6793124675750732
8621,2,2,1,0.5577248930931091
8622,2,1,0,0.14607681334018707
8623,2,2,1,0.5606344938278198
8624,2,2,1,0.6887037754058838
8625,2,2,1,0.5945780277252197
8626,2,2,1,0.7511236667633057
8627,2,2,1,0.6935870051383972
8628,2,2,1,0.6588056683540344
8629,2,2,1,0.5755482316017151
8630,2,2,1,0.6219981908798218
8631,2,2,1,0.743164598941803
8632,2,2,1,0.5388255715370178
8633,2,2,1,0.5834583044052124
8634,2,2,1,0.7798281311988831
8635,2,2,1,0.6933037638664246
8636,2,2,1,0.5934497714042664
8637,2,2,1,0.663786768913269
8638,2,2,1,0.8015013933181763
8639,2,2,1,0.5599635243415833
8640,2,2,1,0.5898993015289307
8641,2,2,1,0.763363778591156
8642,2,2,1,0.8145120739936829
8643,2,2,1,0.6761513948440552
8644,2,2,1,0.7404117584228516
8645,2,2,1,0.6308735013008118
8646,2,2,1,0.5886960625648499
8647,2,2,1,0.47234243154525757
8648,2,2,1,0.6020324230194092
8649,2,2,1,0.5633328557014465
8650,2,0,0,0.2871568500995636
8651,2,2,1,0.4447939693927765
8652,2,2,1,0.7123419046401978
8653,2,2,1,0.39822858572006226
8654,2,2,1,0.5974313020706177
8655,2,2,1,0.6523987054824829
8656,2,2,1,0.6266018748283386
8657,2,2,1,0.6810832619667053
8658,2,2,1,0.8127171397209167
8659,2,2,1,0.7804518938064575
8660,2,3,0,0.0
8661,2,2,1,0.7043420076370239
8662,2,2,1,0.7719663977622986
8663,2,2,1,0.7369514107704163
8664,2,2,1,0.7156516909599304
8665,2,2,1,0.7881485819816589
8666,2,2,1,0.7167346477508545
8667,2,2,1,0.5850664377212524
8668,2,2,1,0.7389158606529236
