global_idx,label,cls,pred,correct,loc_score
1819,0,CNV,0,1,0.8120283484458923
1820,0,CNV,0,1,0.521838366985321
1821,0,CNV,0,1,0.6171117424964905
1822,0,CNV,0,1,0.6738046407699585
1823,0,CNV,0,1,0.7669975161552429
1824,0,CNV,0,1,0.6276370286941528
1825,0,CNV,0,1,0.43754419684410095
1826,0,CNV,0,1,0.556948721408844
1827,0,CNV,0,1,0.4817867577075958
1828,0,CNV,0,1,0.6165881156921387
1829,0,CNV,0,1,0.6739151477813721
1830,0,CNV,0,1,0.6572940945625305
1831,0,CNV,0,1,0.4962126910686493
1832,0,CNV,0,1,0.5246639251708984
1833,0,CNV,0,1,0.7465254664421082
1834,0,CNV,0,1,0.5723222494125366
1835,0,CNV,0,1,0.4999094605445862
1836,0,CNV,0,1,0.21568550169467926
1837,0,CNV,0,1,0.8108271956443787
1838,0,CNV,0,1,0.4886140823364258
1839,0,CNV,0,1,0.5778809785842896
1840,0,CNV,0,1,0.611752986907959
1841,0,CNV,0,1,0.6047728657722473
1842,0,CNV,0,1,0.7759067416191101
1843,0,CNV,0,1,0.7674859762191772
1844,0,CNV,0,1,0.5867627859115601
1845,0,CNV,0,1,0.6633830070495605
1846,0,CNV,0,1,0.45348143577575684
1847,0,CNV,0,1,0.7121706604957581
1848,0,CNV,0,1,0.4643837809562683
1849,0,CNV,0,1,0.6779847741127014
1850,0,CNV,0,1,0.3688845634460449
1851,0,CNV,0,1,0.473119854927063
1852,0,CNV,0,1,0.5539255738258362
1853,0,CNV,0,1,0.5241459608078003
1854,0,CNV,0,1,0.2822330594062805
1855,0,CNV,0,1,0.7354564666748047
1856,0,CNV,0,1,0.2716766595840454
1857,0,CNV,0,1,0.38857319951057434
1858,0,CNV,0,1,0.3049592673778534
1859,0,CNV,0,1,0.6726796627044678
1860,0,CNV,0,1,0.6621957421302795
1861,0,CNV,0,1,0.5713447332382202
1862,0,CNV,0,1,0.40643224120140076
1863,0,CNV,0,1,0.6780745983123779
1864,0,CNV,0,1,0.4474078118801117
1865,0,CNV,0,1,0.47556644678115845
1866,0,CNV,0,1,0.4722254276275635
1867,0,CNV,0,1,0.6651214361190796
1868,0,CNV,2,0,0.7255576252937317
1869,0,CNV,0,1,0.6428637504577637
1870,0,CNV,0,1,0.6417328119277954
1871,0,CNV,0,1,0.6322149038314819
1872,0,CNV,0,1,0.7244622707366943
1873,0,CNV,0,1,0.5077098608016968
1874,0,CNV,0,1,0.8615846633911133
1875,0,CNV,0,1,0.737125039100647
1876,0,CNV,0,1,0.5024251341819763
1877,0,CNV,0,1,0.42175593972206116
1878,0,CNV,0,1,0.5450378060340881
1879,0,CNV,0,1,0.6999572515487671
1880,0,CNV,0,1,0.6087605953216553
1881,0,CNV,0,1,0.6109082698822021
1882,0,CNV,0,1,0.6827511787414551
1883,0,CNV,0,1,0.19888408482074738
1884,0,CNV,0,1,0.6631494760513306
1885,0,CNV,1,0,0.45693671703338623
1886,0,CNV,0,1,0.3609628677368164
1887,0,CNV,0,1,0.5632844567298889
1888,0,CNV,0,1,0.655992329120636
1889,0,CNV,0,1,0.49573466181755066
1890,0,CNV,0,1,0.4807257056236267
1891,0,CNV,0,1,0.45183682441711426
1892,0,CNV,0,1,0.808409571647644
1893,0,CNV,0,1,0.4847942590713501
1894,0,CNV,0,1,0.6504918932914734
1895,0,CNV,0,1,0.592111349105835
1896,0,CNV,0,1,0.7757483124732971
1897,0,CNV,0,1,0.49443647265434265
1898,0,CNV,0,1,0.5914544463157654
1899,0,CNV,0,1,0.2625800371170044
1900,0,CNV,0,1,0.5953980684280396
1901,0,CNV,0,1,0.6420276761054993
1902,0,CNV,0,1,0.4973563849925995
1903,0,CNV,0,1,0.11669736355543137
1904,0,CNV,0,1,0.5827425122261047
1905,0,CNV,0,1,0.6070564985275269
1906,0,CNV,0,1,0.6111977100372314
1907,0,CNV,2,0,0.6317397356033325
1908,0,CNV,0,1,0.5255453586578369
1909,0,CNV,0,1,0.6269075274467468
1910,0,CNV,0,1,0.4734954237937927
1911,0,CNV,0,1,0.6241879463195801
1912,0,CNV,0,1,0.5460155606269836
1913,0,CNV,0,1,0.5426316261291504
1914,0,CNV,0,1,0.6912721395492554
1915,0,CNV,0,1,0.5361664295196533
1916,0,CNV,0,1,0.6798858642578125
1917,0,CNV,0,1,0.4954777657985687
1918,0,CNV,0,1,0.7159684896469116
1919,0,CNV,0,1,0.676291823387146
1920,0,CNV,0,1,0.5477418899536133
1921,0,CNV,0,1,0.46026289463043213
1922,0,CNV,0,1,0.6644513010978699
1923,0,CNV,0,1,0.43865469098091125
1924,0,CNV,0,1,0.498395174741745
1925,0,CNV,0,1,0.7098318338394165
1926,0,CNV,0,1,0.51478111743927
1927,0,CNV,0,1,0.477476567029953
1928,0,CNV,0,1,0.5637683868408203
1929,0,CNV,0,1,0.5335877537727356
1930,0,CNV,0,1,0.6882904171943665
1931,0,CNV,0,1,0.4715053141117096
1932,0,CNV,0,1,0.6430891752243042
1933,0,CNV,0,1,0.407513290643692
1934,0,CNV,0,1,0.6292698383331299
1935,0,CNV,0,1,0.7539737224578857
1936,0,CNV,0,1,0.5044257044792175
1937,0,CNV,0,1,0.5397746562957764
1938,0,CNV,0,1,0.5222361087799072
1939,0,CNV,0,1,0.4803330600261688
1940,0,CNV,0,1,0.6934564709663391
1941,0,CNV,0,1,0.46474313735961914
1942,0,CNV,0,1,0.6447008848190308
1943,0,CNV,0,1,0.3446947932243347
1944,0,CNV,0,1,0.7019159197807312
1945,0,CNV,0,1,0.645977795124054
1946,0,CNV,0,1,0.1881738007068634
1947,0,CNV,0,1,0.6504878997802734
1948,0,CNV,0,1,0.4871063828468323
1949,0,CNV,0,1,0.5032997727394104
1950,0,CNV,0,1,0.4740225672721863
1951,0,CNV,0,1,0.40468838810920715
1952,0,CNV,0,1,0.42922115325927734
1953,0,CNV,0,1,0.6013407111167908
1954,0,CNV,0,1,0.5205159187316895
1955,0,CNV,0,1,0.5193285346031189
1956,0,CNV,2,0,0.7740195393562317
1957,0,CNV,0,1,0.6304752826690674
1958,0,CNV,0,1,0.3058885931968689
1959,0,CNV,0,1,0.673166036605835
1960,0,CNV,0,1,0.7205392122268677
1961,0,CNV,0,1,0.7131925821304321
1962,0,CNV,0,1,0.5648849606513977
1963,0,CNV,0,1,0.6329700350761414
1964,0,CNV,0,1,0.6721778512001038
1965,0,CNV,0,1,0.5603252053260803
1966,0,CNV,0,1,0.5492331981658936
1967,0,CNV,0,1,0.7910226583480835
1968,0,CNV,0,1,0.5122400522232056
1969,0,CNV,0,1,0.43343305587768555
1970,0,CNV,0,1,0.4511684775352478
1971,0,CNV,0,1,0.6632992029190063
1972,0,CNV,0,1,0.5907567143440247
1973,0,CNV,0,1,0.7244096994400024
1974,0,CNV,0,1,0.6147937774658203
1975,0,CNV,0,1,0.5547685623168945
1976,0,CNV,0,1,0.5969548225402832
1977,0,CNV,0,1,0.7804991006851196
1978,0,CNV,0,1,0.4243197739124298
1979,0,CNV,0,1,0.6252774000167847
1980,0,CNV,0,1,0.5315654873847961
1981,0,CNV,0,1,0.7594596147537231
1982,0,CNV,0,1,0.6298471093177795
1983,0,CNV,0,1,0.5320000648498535
1984,0,CNV,0,1,0.7594794034957886
1985,0,CNV,0,1,0.4315283000469208
1986,0,CNV,0,1,0.5649018287658691
1987,0,CNV,0,1,0.607694149017334
1988,0,CNV,0,1,0.7138511538505554
1989,0,CNV,0,1,0.5786972045898438
1990,0,CNV,0,1,0.30446428060531616
1991,0,CNV,0,1,0.4892456829547882
1992,0,CNV,0,1,0.7901309728622437
1993,0,CNV,0,1,0.819998025894165
1994,0,CNV,0,1,0.856840193271637
1995,0,CNV,0,1,0.593721330165863
1996,0,CNV,0,1,0.5966511368751526
1997,0,CNV,0,1,0.4739234745502472
1998,0,CNV,0,1,0.5476815104484558
1999,0,CNV,0,1,0.6146960854530334
2000,0,CNV,0,1,0.6280984282493591
2001,0,CNV,0,1,0.6388900876045227
2002,0,CNV,0,1,0.7299929857254028
2003,0,CNV,0,1,0.6605387330055237
2004,0,CNV,0,1,0.7368634343147278
2005,0,CNV,0,1,0.6060425043106079
2006,0,CNV,0,1,0.36316314339637756
2007,0,CNV,0,1,0.6039596796035767
2008,0,CNV,0,1,0.5462087988853455
2009,0,CNV,0,1,0.7122312784194946
2010,0,CNV,0,1,0.5852461457252502
2011,0,CNV,0,1,0.355051726102829
2012,0,CNV,0,1,0.23301491141319275
2013,0,CNV,0,1,0.5020259022712708
2014,0,CNV,0,1,0.6529920697212219
2015,0,CNV,0,1,0.4073486626148224
2016,0,CNV,0,1,0.35233980417251587
2017,0,CNV,0,1,0.5897871851921082
2018,0,CNV,0,1,0.6285399794578552
2019,0,CNV,0,1,0.37749046087265015
2020,0,CNV,0,1,0.3997824490070343
2021,0,CNV,0,1,0.7123526334762573
2022,0,CNV,0,1,0.5999977588653564
2023,0,CNV,0,1,0.5604861974716187
2024,0,CNV,0,1,0.7807077765464783
2025,0,CNV,0,1,0.5504562258720398
2026,0,CNV,0,1,0.5477765798568726
2027,0,CNV,0,1,0.4550979733467102
2028,0,CNV,0,1,0.7972599864006042
2029,0,CNV,0,1,0.18982210755348206
2030,0,CNV,0,1,0.4626622200012207
2031,0,CNV,0,1,0.7202116250991821
2032,0,CNV,0,1,0.6256000995635986
2033,0,CNV,2,0,0.744863748550415
2034,0,CNV,0,1,0.5648365616798401
2035,0,CNV,0,1,0.5504371523857117
2036,0,CNV,0,1,0.3844902217388153
2037,0,CNV,0,1,0.7847172021865845
2038,0,CNV,0,1,0.356732577085495
2039,0,CNV,0,1,0.47913286089897156
2040,0,CNV,0,1,0.517180860042572
2041,0,CNV,0,1,0.6078006029129028
2042,0,CNV,0,1,0.5484944581985474
2043,0,CNV,0,1,0.5742637515068054
2044,0,CNV,0,1,0.5707813501358032
2045,0,CNV,0,1,0.7763547897338867
2046,0,CNV,0,1,0.5415583848953247
2047,0,CNV,0,1,0.566096305847168
2048,0,CNV,0,1,0.5995133519172668
2049,0,CNV,0,1,0.2496652454137802
2050,0,CNV,0,1,0.6259186267852783
2051,0,CNV,0,1,0.4836163818836212
2052,0,CNV,0,1,0.784835159778595
2053,0,CNV,0,1,0.3032284677028656
2054,0,CNV,0,1,0.7277796268463135
2055,0,CNV,0,1,0.701046884059906
2056,0,CNV,0,1,0.5463130474090576
2057,0,CNV,0,1,0.6808291673660278
2058,0,CNV,0,1,0.4426784813404083
2059,0,CNV,0,1,0.7435516119003296
2060,0,CNV,0,1,0.7122344970703125
2061,0,CNV,0,1,0.7720224857330322
2062,0,CNV,0,1,0.2507915496826172
2063,0,CNV,0,1,0.7319272756576538
2064,0,CNV,0,1,0.514189600944519
2065,0,CNV,0,1,0.5864112973213196
2066,0,CNV,0,1,0.5177484154701233
2067,0,CNV,0,1,0.2731063961982727
2068,0,CNV,0,1,0.5922174453735352
2069,0,CNV,0,1,0.6956700682640076
2070,0,CNV,0,1,0.609452486038208
2071,0,CNV,0,1,0.6771247982978821
2072,0,CNV,0,1,0.7836776971817017
2073,0,CNV,0,1,0.4865286350250244
2074,0,CNV,0,1,0.6246396899223328
2075,0,CNV,0,1,0.5745671987533569
2076,0,CNV,0,1,0.749212920665741
2077,0,CNV,0,1,0.6364930272102356
2078,0,CNV,2,0,0.7621678113937378
2079,0,CNV,0,1,0.5041195154190063
2080,0,CNV,0,1,0.7391020059585571
2081,0,CNV,0,1,0.6725736856460571
2082,0,CNV,2,0,0.8023607730865479
2083,0,CNV,0,1,0.7672116756439209
2084,0,CNV,0,1,0.5752836465835571
2085,0,CNV,0,1,0.6417135000228882
2086,0,CNV,0,1,0.6134971380233765
2087,0,CNV,0,1,0.710164487361908
2088,0,CNV,0,1,0.6672238707542419
2089,0,CNV,0,1,0.4641055464744568
2090,0,CNV,0,1,0.47006848454475403
2091,0,CNV,0,1,0.6098215579986572
2092,0,CNV,0,1,0.6620009541511536
2093,0,CNV,0,1,0.5974887013435364
2094,0,CNV,0,1,0.6628143191337585
2095,0,CNV,0,1,0.5406637787818909
2096,0,CNV,0,1,0.6899809837341309
2097,0,CNV,0,1,0.49047040939331055
2098,0,CNV,0,1,0.7661146521568298
2099,0,CNV,0,1,0.5308037400245667
2100,0,CNV,0,1,0.6084628701210022
2101,0,CNV,0,1,0.48912328481674194
2102,0,CNV,0,1,0.6486526131629944
2103,0,CNV,0,1,0.6640751361846924
2104,0,CNV,0,1,0.6423590183258057
2105,0,CNV,0,1,0.6895515322685242
2106,0,CNV,0,1,0.41554850339889526
2107,0,CNV,0,1,0.5680456161499023
2108,0,CNV,0,1,0.5262401103973389
2109,0,CNV,0,1,0.652827799320221
2110,0,CNV,0,1,0.49599117040634155
2111,0,CNV,0,1,0.6906948089599609
2112,0,CNV,0,1,0.5437583327293396
2113,0,CNV,0,1,0.7574934959411621
2114,0,CNV,0,1,0.5278247594833374
2115,0,CNV,0,1,0.22321294248104095
2116,0,CNV,0,1,0.2018088847398758
2117,0,CNV,0,1,0.7104208469390869
2118,0,CNV,0,1,0.7287907600402832
2119,0,CNV,0,1,0.3037906587123871
2120,0,CNV,0,1,0.3068954348564148
2121,0,CNV,0,1,0.7551394701004028
2122,0,CNV,0,1,0.3179413676261902
2123,0,CNV,2,0,0.506737232208252
2124,0,CNV,0,1,0.4167414903640747
2125,0,CNV,0,1,0.7670226693153381
2126,0,CNV,0,1,0.6496403217315674
2127,0,CNV,0,1,0.4978700280189514
2128,0,CNV,0,1,0.6270462870597839
2129,0,CNV,0,1,0.7834250330924988
2130,0,CNV,0,1,0.5700094103813171
2131,0,CNV,0,1,0.5288240313529968
2132,0,CNV,0,1,0.6189749836921692
2133,0,CNV,0,1,0.5397741198539734
2134,0,CNV,0,1,0.5468040108680725
2135,0,CNV,0,1,0.2169245332479477
2136,0,CNV,2,0,0.9066024422645569
2137,0,CNV,0,1,0.5944949984550476
2138,0,CNV,0,1,0.544304609298706
2139,0,CNV,0,1,0.5035573840141296
2140,0,CNV,0,1,0.5388051867485046
2141,0,CNV,0,1,0.3438562750816345
2142,0,CNV,0,1,0.5554479360580444
2143,0,CNV,0,1,0.4477933943271637
2144,0,CNV,0,1,0.6395991444587708
2145,0,CNV,0,1,0.6502470374107361
2146,0,CNV,0,1,0.6227370500564575
2147,0,CNV,0,1,0.7201976776123047
2148,0,CNV,0,1,0.5673059225082397
2149,0,CNV,0,1,0.4462081789970398
2150,0,CNV,0,1,0.7491453289985657
2151,0,CNV,0,1,0.5970908999443054
2152,0,CNV,0,1,0.7829601168632507
2153,0,CNV,0,1,0.3416534662246704
2154,0,CNV,0,1,0.6823377013206482
2155,0,CNV,0,1,0.6353108882904053
2156,0,CNV,0,1,0.5620176196098328
2157,0,CNV,0,1,0.41958239674568176
2158,0,CNV,0,1,0.7851907014846802
2159,0,CNV,1,0,0.5532129406929016
2160,0,CNV,0,1,0.7532597780227661
2161,0,CNV,0,1,0.5196090340614319
2162,0,CNV,0,1,0.42451420426368713
2163,0,CNV,0,1,0.7794737219810486
2164,0,CNV,0,1,0.471444696187973
2165,0,CNV,0,1,0.6319607496261597
2166,0,CNV,0,1,0.33362308144569397
2167,0,CNV,0,1,0.6179433465003967
2168,0,CNV,0,1,0.405526727437973
2169,0,CNV,0,1,0.8015543818473816
2170,0,CNV,0,1,0.48936596512794495
2171,0,CNV,0,1,0.5697792768478394
2172,0,CNV,2,0,0.7135655879974365
2173,0,CNV,0,1,0.528108537197113
2174,0,CNV,0,1,0.6284860968589783
2175,0,CNV,0,1,0.5504894852638245
2176,0,CNV,0,1,0.6789024472236633
2177,0,CNV,0,1,0.6034696698188782
2178,0,CNV,0,1,0.5963136553764343
2179,0,CNV,0,1,0.15264417231082916
2180,0,CNV,0,1,0.30666089057922363
2181,0,CNV,0,1,0.45488396286964417
2182,0,CNV,0,1,0.3513343930244446
2183,0,CNV,0,1,0.6176334619522095
2184,0,CNV,0,1,0.5937729477882385
2185,0,CNV,0,1,0.6776576042175293
2186,0,CNV,0,1,0.8177002668380737
2187,0,CNV,0,1,0.7129715085029602
2188,0,CNV,0,1,0.44669678807258606
2189,0,CNV,0,1,0.7845298051834106
2190,0,CNV,0,1,0.5889824628829956
2191,0,CNV,0,1,0.5698808431625366
2192,0,CNV,0,1,0.5357658863067627
2193,0,CNV,0,1,0.7752851843833923
2194,0,CNV,0,1,0.5460039377212524
2195,0,CNV,0,1,0.5906845331192017
2196,0,CNV,0,1,0.5357451438903809
2197,0,CNV,0,1,0.47149282693862915
2198,0,CNV,0,1,0.5519797205924988
2199,0,CNV,0,1,0.7083390951156616
2200,0,CNV,0,1,0.18217915296554565
2201,0,CNV,0,1,0.5758432745933533
2202,0,CNV,0,1,0.3435766398906708
2203,0,CNV,0,1,0.4296581745147705
2204,0,CNV,0,1,0.764872133731842
2205,0,CNV,0,1,0.5363263487815857
2206,0,CNV,0,1,0.6073682308197021
2207,0,CNV,0,1,0.4428485929965973
2208,0,CNV,0,1,0.504406213760376
2209,0,CNV,0,1,0.5115516781806946
2210,0,CNV,0,1,0.4746737480163574
2211,0,CNV,0,1,0.6595919728279114
2212,0,CNV,0,1,0.7323445677757263
2213,0,CNV,0,1,0.6068548560142517
2214,0,CNV,0,1,0.6179168820381165
2215,0,CNV,0,1,0.2778267562389374
2216,0,CNV,0,1,0.48381954431533813
2217,0,CNV,0,1,0.5627212524414062
2218,0,CNV,0,1,0.765074610710144
2219,0,CNV,0,1,0.7781129479408264
2220,0,CNV,0,1,0.6371740102767944
2221,0,CNV,0,1,0.5037408471107483
2222,0,CNV,0,1,0.6987923383712769
2223,0,CNV,0,1,0.6345325708389282
2224,0,CNV,0,1,0.7763548493385315
2225,0,CNV,0,1,0.6016144156455994
2226,0,CNV,0,1,0.2205430567264557
2227,0,CNV,0,1,0.671602189540863
2228,0,CNV,0,1,0.6867350339889526
2229,0,CNV,0,1,0.4109434485435486
2230,0,CNV,0,1,0.6707199215888977
2231,0,CNV,0,1,0.19978639483451843
2232,0,CNV,0,1,0.6927867531776428
2233,0,CNV,0,1,0.6040507555007935
2234,0,CNV,0,1,0.6239344477653503
2235,0,CNV,0,1,0.5616832375526428
2236,0,CNV,0,1,0.5685258507728577
2237,0,CNV,0,1,0.4337253272533417
2238,0,CNV,0,1,0.5244008302688599
2239,0,CNV,0,1,0.6246002912521362
2240,0,CNV,0,1,0.7629529237747192
2241,0,CNV,0,1,0.5311228036880493
2242,0,CNV,0,1,0.5494372844696045
2243,0,CNV,0,1,0.316292941570282
2244,0,CNV,2,0,0.7008821368217468
2245,0,CNV,0,1,0.588189959526062
2246,0,CNV,0,1,0.7693509459495544
2247,0,CNV,0,1,0.7088004946708679
2248,0,CNV,0,1,0.49643006920814514
2249,0,CNV,0,1,0.3968784213066101
2250,0,CNV,0,1,0.5426852107048035
2251,0,CNV,0,1,0.6146960854530334
2252,0,CNV,0,1,0.497466504573822
2253,0,CNV,0,1,0.5924752950668335
2254,0,CNV,0,1,0.6060712933540344
2255,0,CNV,0,1,0.658027708530426
2256,0,CNV,0,1,0.6097627878189087
2257,0,CNV,0,1,0.3028497099876404
2258,0,CNV,0,1,0.5404235124588013
2259,0,CNV,0,1,0.6608281135559082
2260,0,CNV,0,1,0.6789180636405945
2261,0,CNV,0,1,0.5464023351669312
2262,0,CNV,0,1,0.46495166420936584
2263,0,CNV,0,1,0.6878724098205566
2264,0,CNV,0,1,0.6030158400535583
2265,0,CNV,0,1,0.6876750588417053
2266,0,CNV,0,1,0.5294795036315918
2267,0,CNV,2,0,0.7317638397216797
2268,0,CNV,0,1,0.4405064582824707
2269,0,CNV,0,1,0.49201998114585876
2270,0,CNV,0,1,0.7072376012802124
2271,0,CNV,0,1,0.7372074127197266
2272,0,CNV,0,1,0.7284010052680969
2273,0,CNV,0,1,0.43567508459091187
2274,0,CNV,0,1,0.5030345320701599
2275,0,CNV,0,1,0.48173069953918457
2276,0,CNV,0,1,0.7398655414581299
2277,0,CNV,0,1,0.5570378303527832
2278,0,CNV,0,1,0.6599457263946533
2279,0,CNV,0,1,0.634474515914917
2280,0,CNV,0,1,0.5742181539535522
2281,0,CNV,0,1,0.7122913002967834
2282,0,CNV,0,1,0.4561986029148102
2283,0,CNV,0,1,0.6006984710693359
2284,0,CNV,0,1,0.3401775658130646
2285,0,CNV,0,1,0.6540651917457581
2286,0,CNV,0,1,0.7985717058181763
2287,0,CNV,0,1,0.6204089522361755
2288,0,CNV,0,1,0.6246269345283508
2289,0,CNV,0,1,0.4398294687271118
2290,0,CNV,0,1,0.597351610660553
2291,0,CNV,0,1,0.5810611844062805
2292,0,CNV,0,1,0.5420048832893372
2293,0,CNV,0,1,0.5375701785087585
2294,0,CNV,0,1,0.5399031639099121
2295,0,CNV,0,1,0.7041518688201904
2296,0,CNV,0,1,0.4068205654621124
2297,0,CNV,0,1,0.22872009873390198
2298,0,CNV,0,1,0.7892305254936218
2299,0,CNV,0,1,0.662602961063385
2300,0,CNV,0,1,0.5986413359642029
2301,0,CNV,0,1,0.5569731593132019
2302,0,CNV,0,1,0.4466622769832611
2303,0,CNV,0,1,0.6644846200942993
2304,0,CNV,0,1,0.31709665060043335
2305,0,CNV,0,1,0.5897454023361206
2306,0,CNV,0,1,0.5249084830284119
2307,0,CNV,0,1,0.689720094203949
2308,0,CNV,0,1,0.6433876752853394
2309,0,CNV,0,1,0.44142594933509827
2310,0,CNV,0,1,0.6483080387115479
2311,0,CNV,0,1,0.7342780232429504
2312,0,CNV,0,1,0.21628038585186005
2313,0,CNV,0,1,0.5081272125244141
2314,0,CNV,2,0,0.7883378863334656
2315,0,CNV,0,1,0.7452688217163086
2316,0,CNV,0,1,0.730724036693573
2317,0,CNV,0,1,0.6539224982261658
2318,0,CNV,0,1,0.1948772519826889
2319,0,CNV,0,1,0.6914663314819336
2320,0,CNV,0,1,0.6264975070953369
2321,0,CNV,0,1,0.7042805552482605
2322,0,CNV,0,1,0.7205961346626282
2323,0,CNV,0,1,0.5977418422698975
2324,0,CNV,0,1,0.5887501239776611
2325,0,CNV,0,1,0.49329790472984314
2326,0,CNV,0,1,0.4542991518974304
2327,0,CNV,0,1,0.19488835334777832
2328,0,CNV,0,1,0.6336947679519653
2329,0,CNV,0,1,0.4859197437763214
2330,0,CNV,0,1,0.6812402009963989
2331,0,CNV,0,1,0.08346842974424362
2332,0,CNV,0,1,0.6404436230659485
2333,0,CNV,0,1,0.49242985248565674
2334,0,CNV,0,1,0.6012755632400513
2335,0,CNV,0,1,0.11083526164293289
2336,0,CNV,0,1,0.6394231915473938
2337,0,CNV,0,1,0.607205331325531
2338,0,CNV,0,1,0.534817099571228
2339,0,CNV,0,1,0.6884573698043823
2340,0,CNV,0,1,0.3730239272117615
2341,0,CNV,0,1,0.8076231479644775
2342,0,CNV,0,1,0.8079167604446411
2343,0,CNV,0,1,0.49666622281074524
2344,0,CNV,0,1,0.6041262745857239
2345,0,CNV,0,1,0.3675435781478882
2346,0,CNV,0,1,0.31167784333229065
2347,0,CNV,0,1,0.6142114400863647
2348,0,CNV,0,1,0.6087889075279236
2349,0,CNV,0,1,0.4704681932926178
2350,0,CNV,0,1,0.6087532639503479
2351,0,CNV,0,1,0.529059648513794
2352,0,CNV,0,1,0.2286662608385086
2353,0,CNV,0,1,0.1637813001871109
2354,0,CNV,0,1,0.4854642152786255
2355,0,CNV,0,1,0.566327691078186
2356,0,CNV,0,1,0.539332389831543
2357,0,CNV,0,1,0.5054542422294617
2358,0,CNV,0,1,0.2491886019706726
2359,0,CNV,0,1,0.5087680816650391
2360,0,CNV,0,1,0.4516860246658325
2361,0,CNV,0,1,0.757838249206543
2362,0,CNV,0,1,0.45641812682151794
2363,0,CNV,0,1,0.7430524230003357
2364,0,CNV,0,1,0.5402812361717224
2365,0,CNV,0,1,0.3149680197238922
2366,0,CNV,0,1,0.46858102083206177
2367,0,CNV,0,1,0.0986195057630539
2368,0,CNV,0,1,0.6415010690689087
2369,0,CNV,0,1,0.49167075753211975
2370,0,CNV,0,1,0.4958652853965759
2371,0,CNV,0,1,0.7028865814208984
2372,0,CNV,0,1,0.660206139087677
2373,0,CNV,0,1,0.6569605469703674
2374,0,CNV,0,1,0.6780548691749573
2375,0,CNV,0,1,0.5056315064430237
2376,0,CNV,0,1,0.6121770739555359
2377,0,CNV,0,1,0.6918799877166748
2378,0,CNV,0,1,0.6759672164916992
2379,0,CNV,0,1,0.5555135011672974
2380,0,CNV,0,1,0.5453492999076843
2381,0,CNV,0,1,0.5368444323539734
2382,0,CNV,0,1,0.49736839532852173
2383,0,CNV,0,1,0.5326945781707764
2384,0,CNV,0,1,0.468887597322464
2385,0,CNV,0,1,0.782705545425415
2386,0,CNV,0,1,0.6529868245124817
2387,0,CNV,0,1,0.31730884313583374
2388,0,CNV,0,1,0.5072765350341797
2389,0,CNV,0,1,0.6105613112449646
2390,0,CNV,0,1,0.7467798590660095
2391,0,CNV,0,1,0.6432742476463318
2392,0,CNV,0,1,0.5607627630233765
2393,0,CNV,0,1,0.536035418510437
2394,0,CNV,0,1,0.6264060139656067
2395,0,CNV,0,1,0.3531767427921295
2396,0,CNV,0,1,0.6301317811012268
2397,0,CNV,0,1,0.5780627727508545
2398,0,CNV,0,1,0.46431928873062134
2399,0,CNV,0,1,0.5962173342704773
2400,0,CNV,0,1,0.8459259271621704
2401,0,CNV,0,1,0.6869226098060608
2402,0,CNV,0,1,0.5164498090744019
2403,0,CNV,0,1,0.5780096650123596
2404,0,CNV,0,1,0.7697218656539917
2405,0,CNV,0,1,0.6982070803642273
2406,0,CNV,0,1,0.4439143240451813
2407,0,CNV,0,1,0.6042672991752625
2408,0,CNV,0,1,0.41877707839012146
2409,0,CNV,0,1,0.6897222399711609
2410,0,CNV,0,1,0.7603910565376282
2411,0,CNV,0,1,0.7436374425888062
2412,0,CNV,0,1,0.5207362771034241
2413,0,CNV,0,1,0.6282604932785034
2414,0,CNV,0,1,0.6640063524246216
2415,0,CNV,0,1,0.7403883337974548
2416,0,CNV,0,1,0.39800402522087097
2417,0,CNV,0,1,0.5598539113998413
2418,0,CNV,0,1,0.5024030804634094
2419,0,CNV,0,1,0.5471881031990051
2420,0,CNV,0,1,0.7686495184898376
2421,0,CNV,0,1,0.6790514588356018
2422,0,CNV,2,0,0.7179473638534546
2423,0,CNV,0,1,0.7384374141693115
2424,0,CNV,0,1,0.7278444170951843
2425,0,CNV,0,1,0.44173744320869446
2426,0,CNV,0,1,0.5614574551582336
2427,0,CNV,0,1,0.5602708458900452
2428,0,CNV,0,1,0.7042814493179321
2429,0,CNV,2,0,0.25790953636169434
2430,0,CNV,0,1,0.5105225443840027
2431,0,CNV,0,1,0.42144128680229187
2432,0,CNV,0,1,0.728309690952301
2433,0,CNV,0,1,0.6610912084579468
2434,0,CNV,0,1,0.7436228394508362
2435,0,CNV,0,1,0.5887758731842041
2436,0,CNV,0,1,0.691630482673645
2437,0,CNV,0,1,0.6914663314819336
2438,0,CNV,0,1,0.5597864389419556
2439,0,CNV,0,1,0.2647118866443634
2440,0,CNV,0,1,0.5095452666282654
2441,0,CNV,0,1,0.7358802556991577
2442,0,CNV,0,1,0.5819118022918701
2443,0,CNV,0,1,0.3583221733570099
2444,0,CNV,0,1,0.6411331295967102
2445,0,CNV,0,1,0.4921022057533264
2446,0,CNV,0,1,0.6321457028388977
2447,0,CNV,0,1,0.6057828068733215
2448,0,CNV,1,0,0.5063048005104065
2449,0,CNV,0,1,0.6533821225166321
2450,0,CNV,0,1,0.6505759358406067
2451,0,CNV,0,1,0.33946311473846436
2452,0,CNV,0,1,0.09691797196865082
2453,0,CNV,0,1,0.4651300013065338
2454,0,CNV,0,1,0.6115588545799255
2455,0,CNV,0,1,0.6903074383735657
2456,0,CNV,0,1,0.6018775105476379
