path,true_class,true_cls_nm,pred_class,correct,confidence,entropy,variation_ratio,mutual_info,std_pred
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8783825-8.jpeg,0,CNV,0,1,0.97666985,0.1277192,0.0,0.0032731742,0.008996399
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-5904584-6.jpeg,0,CNV,0,1,0.98883384,0.06422488,0.0,0.0018624552,0.0065614097
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1279887-145.jpeg,0,CNV,0,1,0.996263,0.026299765,0.0,0.00094552524,0.0023565774
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1279887-64.jpeg,0,CNV,0,1,0.96469957,0.17095268,0.0,0.004764393,0.015285349
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8598714-128.jpeg,0,CNV,0,1,0.96212965,0.17809105,0.0,0.0042818785,0.014980972
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4974377-96.jpeg,0,CNV,0,1,0.99176383,0.052316535,0.0,0.0023447871,0.006286647
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1729810-102.jpeg,0,CNV,0,1,0.9921434,0.051576346,0.0,0.0014938563,0.0043299
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4020729-1.jpeg,0,CNV,0,1,0.9871162,0.07281611,0.0,0.0023643374,0.0077724145
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1963682-45.jpeg,0,CNV,0,1,0.98594314,0.07839796,0.0,0.0023062825,0.007627591
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9238054-56.jpeg,0,CNV,0,1,0.9906279,0.056092728,0.0,0.001971051,0.006040361
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-995513-225.jpeg,0,CNV,0,1,0.98591346,0.08407651,0.0,0.002554804,0.0073846043
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7683197-42.jpeg,0,CNV,0,1,0.9976607,0.017017217,0.0,0.0006176308,0.001775464
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1188386-686.jpeg,0,CNV,0,1,0.9916055,0.04948719,0.0,0.0014488772,0.0048675127
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-995513-288.jpeg,0,CNV,0,1,0.97393334,0.13134584,0.0,0.0035095215,0.01190548
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-103044-200.jpeg,0,CNV,0,1,0.96738905,0.15065171,0.0,0.0038933158,0.015167924
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1173253-19.jpeg,0,CNV,0,1,0.98992133,0.06307693,0.0,0.0026825033,0.0058310735
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2172450-4.jpeg,0,CNV,0,1,0.87228715,0.4986105,0.0,0.010888189,0.03055599
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1188386-28.jpeg,0,CNV,0,1,0.9800515,0.107363604,0.0,0.0036721677,0.01095599
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9997680-79.jpeg,0,CNV,0,1,0.8731327,0.428782,0.0,0.0077005327,0.027518531
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7625147-126.jpeg,0,CNV,0,1,0.980317,0.10336788,0.0,0.002496019,0.008498325
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1083927-127.jpeg,0,CNV,1,0,0.8287247,0.4661614,0.0,0.003616929,0.029311558
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8341738-83.jpeg,0,CNV,0,1,0.99064475,0.05499458,0.0,0.0014106221,0.005057709
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7513011-209.jpeg,0,CNV,0,1,0.993945,0.040279295,0.0,0.0021260902,0.005392677
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1112835-210.jpeg,0,CNV,0,1,0.9354178,0.2533881,0.0,0.0038713664,0.019864084
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1760872-6.jpeg,0,CNV,0,1,0.9384112,0.24359484,0.0,0.0056758523,0.025010554
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-732516-161.jpeg,0,CNV,0,1,0.97696096,0.11186451,0.0,0.0025125965,0.010809936
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-933576-214.jpeg,0,CNV,0,1,0.94645464,0.22494547,0.0,0.0051347762,0.021357106
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6783162-11.jpeg,0,CNV,0,1,0.9866752,0.0725491,0.0,0.001770243,0.0069007287
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9549394-17.jpeg,0,CNV,0,1,0.96263963,0.1654584,0.0,0.003748551,0.015766691
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3068234-8.jpeg,0,CNV,0,1,0.93535376,0.25430265,0.0,0.0055434257,0.025518972
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-538779-75.jpeg,0,CNV,0,1,0.99760306,0.018444039,0.0,0.0010807477,0.002245641
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4921376-61.jpeg,0,CNV,0,1,0.98866755,0.069860905,0.0,0.0016065612,0.0047016824
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2692822-22.jpeg,0,CNV,0,1,0.97262335,0.13275304,0.0,0.003568992,0.013445093
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4524167-3.jpeg,0,CNV,0,1,0.99211824,0.05021733,0.0,0.002076637,0.005087746
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6215140-149.jpeg,0,CNV,0,1,0.99147874,0.055149138,0.0,0.002322279,0.0053742127
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2444883-76.jpeg,0,CNV,0,1,0.9860515,0.081971824,0.0,0.0025483742,0.0076080253
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-451136-47.jpeg,0,CNV,0,1,0.9798029,0.10186083,0.0,0.00208354,0.008688329
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2288861-2.jpeg,0,CNV,0,1,0.97619814,0.11794368,0.0,0.0025551468,0.010903689
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1016042-196.jpeg,0,CNV,0,1,0.9139451,0.29731345,0.0,0.005743772,0.030591894
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1699976-205.jpeg,0,CNV,0,1,0.9819078,0.09208976,0.0,0.0020836443,0.008968275
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4651054-6.jpeg,0,CNV,0,1,0.93330765,0.26627278,0.0,0.006757766,0.02771465
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-172472-129.jpeg,0,CNV,0,1,0.9959618,0.029031197,0.0,0.0010435022,0.0023544908
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-732516-101.jpeg,0,CNV,0,1,0.9973668,0.018761119,0.0,0.0011672415,0.003047803
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6294785-77.jpeg,0,CNV,0,1,0.98524773,0.08773379,0.0,0.0023776144,0.006735009
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9238054-75.jpeg,0,CNV,0,1,0.99551004,0.030964948,0.0,0.0011642538,0.0032142252
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3424668-15.jpeg,0,CNV,0,1,0.9435861,0.22252539,0.0,0.0028222352,0.016179979
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4020729-9.jpeg,0,CNV,0,1,0.9920589,0.04922802,0.0,0.0019723326,0.00546197
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8800510-3.jpeg,0,CNV,2,0,0.70213735,0.6154699,0.0,0.0022917986,0.026036344
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1322624-20.jpeg,0,CNV,0,1,0.99738413,0.01965742,0.0,0.0008328296,0.0019472963
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2444883-94.jpeg,0,CNV,0,1,0.9847115,0.09038678,0.0,0.0022509545,0.00681814
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3734032-24.jpeg,0,CNV,0,1,0.9905139,0.054308616,0.0,0.0011940598,0.004948385
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6569286-126.jpeg,0,CNV,0,1,0.974765,0.118877426,0.0,0.003788203,0.015011054
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2725524-17.jpeg,0,CNV,0,1,0.99680173,0.022524843,0.0,0.0005737152,0.0018172269
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3715091-4.jpeg,0,CNV,0,1,0.98789847,0.074291915,0.0,0.0020034984,0.005333554
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8796318-118.jpeg,0,CNV,0,1,0.97692865,0.11247827,0.0,0.0022745728,0.009985607
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6652117-178.jpeg,0,CNV,0,1,0.98140526,0.0976662,0.0,0.0033537075,0.012210342
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6666538-467.jpeg,0,CNV,0,1,0.993059,0.04341921,0.0,0.0012638755,0.004159464
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7710023-22.jpeg,0,CNV,0,1,0.9974455,0.01899734,0.0,0.0006760042,0.0017494636
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1982250-11.jpeg,0,CNV,0,1,0.8667311,0.39585266,0.0,0.0056881905,0.036016345
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2438783-11.jpeg,0,CNV,0,1,0.991364,0.051595397,0.0,0.0019311942,0.005976447
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7732521-122.jpeg,0,CNV,0,1,0.9908279,0.058143266,0.0,0.0016311631,0.004017703
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9598696-107.jpeg,0,CNV,0,1,0.9050323,0.33841476,0.0,0.0076996684,0.033734065
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-451136-91.jpeg,0,CNV,0,1,0.9987784,0.010103465,0.0,0.00034727342,0.000907026
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8728968-290.jpeg,0,CNV,0,1,0.9930385,0.045124315,0.0,0.0015593432,0.004210497
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6569286-159.jpeg,0,CNV,0,1,0.9459999,0.24656895,0.0,0.005000919,0.019042803
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-5699128-73.jpeg,0,CNV,0,1,0.9751232,0.124053165,0.0,0.0031791106,0.010800937
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6053140-11.jpeg,0,CNV,0,1,0.9846083,0.08137051,0.0,0.0018761158,0.0074939267
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1849029-22.jpeg,0,CNV,0,1,0.9924635,0.04908504,0.0,0.0013466775,0.003871754
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3318854-290.jpeg,0,CNV,0,1,0.99063754,0.055502176,0.0,0.0016257092,0.005068204
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7531689-52.jpeg,0,CNV,0,1,0.9713544,0.14304453,0.0,0.0030535012,0.010762767
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9642959-12.jpeg,0,CNV,0,1,0.967431,0.16923226,0.0,0.0037423968,0.010830519
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9439639-47.jpeg,0,CNV,0,1,0.96303207,0.17902137,0.0,0.003451556,0.012388381
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3424668-41.jpeg,0,CNV,0,1,0.9944248,0.037258904,0.0,0.0010591559,0.002986904
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8923368-3.jpeg,0,CNV,0,1,0.5783275,0.73974085,0.01999998,0.0070729256,0.04731822
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8783825-89.jpeg,0,CNV,0,1,0.98468995,0.08028993,0.0,0.0017650872,0.007327793
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9642260-174.jpeg,0,CNV,0,1,0.9850206,0.080580786,0.0,0.0021496862,0.0076074544
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1305450-147.jpeg,0,CNV,0,1,0.99235636,0.048586484,0.0,0.0014054626,0.004435741
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6566667-75.jpeg,0,CNV,0,1,0.9752338,0.12001183,0.0,0.0023823082,0.010557312
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-794538-170.jpeg,0,CNV,0,1,0.9912665,0.05594273,0.0,0.0016236305,0.004260004
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1279887-126.jpeg,0,CNV,0,1,0.99849457,0.012362203,0.0,0.0006658528,0.0015144844
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-412653-8.jpeg,0,CNV,0,1,0.92628443,0.27221334,0.0,0.006248027,0.029200766
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6666538-151.jpeg,0,CNV,0,1,0.9970134,0.0221133,0.0,0.00068188645,0.0015698824
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3049062-6.jpeg,0,CNV,0,1,0.9174707,0.37365308,0.0,0.009043604,0.022514129
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6625388-8.jpeg,0,CNV,0,1,0.97050315,0.15301803,0.0,0.0053399503,0.01507973
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3209790-14.jpeg,0,CNV,0,1,0.8820251,0.3838868,0.0,0.0057722926,0.031682987
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4412124-51.jpeg,0,CNV,0,1,0.98935896,0.059861057,0.0,0.0022350512,0.0074467543
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3200277-34.jpeg,0,CNV,0,1,0.98375624,0.09128654,0.0,0.002766341,0.008521493
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2350851-10.jpeg,0,CNV,0,1,0.9856125,0.07637051,0.0,0.0023336709,0.008623858
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7961716-6.jpeg,0,CNV,0,1,0.9910512,0.053477194,0.0,0.001359757,0.004682735
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-781814-144.jpeg,0,CNV,0,1,0.9842857,0.08521447,0.0,0.002846159,0.0091500245
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3163547-64.jpeg,0,CNV,0,1,0.9924553,0.045935627,0.0,0.0016415641,0.005586093
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-830921-4.jpeg,0,CNV,0,1,0.9834597,0.08654505,0.0,0.0025633872,0.009598666
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9642260-240.jpeg,0,CNV,0,1,0.9829812,0.09530789,0.0,0.0034395084,0.009407892
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6314049-50.jpeg,0,CNV,0,1,0.9770077,0.116711676,0.0,0.0026059449,0.010008918
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-5699128-9.jpeg,0,CNV,0,1,0.9642912,0.16063404,0.0,0.00303109,0.013962789
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7373616-15.jpeg,0,CNV,0,1,0.98316467,0.089045756,0.0,0.0013927743,0.0064979563
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3715091-25.jpeg,0,CNV,0,1,0.954535,0.22524872,0.0,0.005053282,0.014770769
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-2724152-70.jpeg,0,CNV,0,1,0.9300502,0.25559676,0.0,0.004636675,0.024051156
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4464785-21.jpeg,0,CNV,0,1,0.92336047,0.31933546,0.0,0.0083809495,0.030056505
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4643364-5.jpeg,0,CNV,0,1,0.97386354,0.12685339,0.0,0.0024690107,0.010990769
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4643364-49.jpeg,0,CNV,0,1,0.9987123,0.010767319,0.0,0.0005138116,0.0011657684
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4219137-113.jpeg,0,CNV,0,1,0.9393801,0.23934124,0.0,0.005847782,0.024973061
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8728968-251.jpeg,0,CNV,0,1,0.9967692,0.023216823,0.0,0.00046830252,0.0015235925
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9138933-29.jpeg,0,CNV,0,1,0.9769349,0.11677271,0.0,0.0026637465,0.00919551
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4464785-11.jpeg,0,CNV,0,1,0.9971128,0.021178734,0.0,0.000767665,0.0019633896
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1188386-155.jpeg,0,CNV,0,1,0.9720372,0.1491944,0.0,0.002587244,0.009083238
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-364469-141.jpeg,0,CNV,0,1,0.9914504,0.0516673,0.0,0.0024167337,0.007186267
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-7513011-15.jpeg,0,CNV,0,1,0.8940463,0.33888087,0.0,0.0060273707,0.0347889
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-103044-94.jpeg,0,CNV,0,1,0.9655146,0.16850533,0.0,0.0045610666,0.016100703
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-8833506-253.jpeg,0,CNV,0,1,0.99154013,0.055117972,0.0,0.0022375435,0.0058848113
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6581164-73.jpeg,0,CNV,0,1,0.9935753,0.0416163,0.0,0.0009915493,0.003083231
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-4107394-101.jpeg,0,CNV,2,0,0.5896979,0.6922998,0.0,0.002614975,0.02587498
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6294785-159.jpeg,0,CNV,0,1,0.98614126,0.08266019,0.0,0.0019631684,0.005984114
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6106345-132.jpeg,0,CNV,0,1,0.97503835,0.12944394,0.0,0.0028158575,0.009569799
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-9547888-46.jpeg,0,CNV,0,1,0.97696716,0.12678641,0.0,0.0037330315,0.011507545
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-5557306-76.jpeg,0,CNV,0,1,0.9919147,0.049147125,0.0,0.001658339,0.005670764
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-3882196-23.jpeg,0,CNV,0,1,0.93973625,0.23474006,0.0,0.004263431,0.021923726
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1188386-72.jpeg,0,CNV,0,1,0.99538445,0.030558681,0.0,0.0011415072,0.0033553545
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-6215140-154.jpeg,0,CNV,0,1,0.9935727,0.038925502,0.0,0.00094528124,0.0036297948
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-5904584-59.jpeg,0,CNV,0,1,0.9832295,0.09263016,0.0,0.0027340278,0.009041627
/kaggle/input/datasets/nafeesalmahadi/oct2026-retinal-oct2017-balanced-701515-split/OCT2026/test_balanced/CNV/CNV-1112835-35.jpeg,0,CNV,0,1,0.9939371,0.04120413,0.0,0.001986049,0.00433469
